addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,name:ko,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,name:uk,atm,fax,name:nl,smoking,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,website,meal,Micheline,category,Service,room_facilities,drink type,music type,Ambiental,price range,private_bath,air_conditioning.1,bath,balcony,view,kitchen,tv,bed_number,size,indoor/outdoor seating,dietary
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,lapjesmarkt,,,,,,,,a specialist market concentrate on sell cloth and material for make clothes curtain etc monday only,,,,,,,,,,,,,,,tram 3 or 10 to marnixplein,,,,,,,,,,,,,westerstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m 09001300,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,lindengracht,,,,,,,,sell a wide range of good fruit and vegetable fish and various household item saturday only,,,,,,,,,,,,,,,tram 3 or 10 to marnixplein and a short walk along the lijnbaansgracht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sa 09001600,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,noordermarkt,,,,,,,,on monday morning the noordermarkt be a flea market sell fabric record secondhand clothing etc and form part of the lapjesmarkt mention above on saturday the noordermarkt be a biological food market sell a wide range of ecological product like organic fruit and vegetable herb cheese mushroom etc there be also a small flea market,,,,,,,,,,,,,,,tram 3 or 10 to marnixplein and a short walk down the westerstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m 09001300 sa 09001600,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,kinnaree,,,,,,,,amaze thai food good atmosphere good service despite be quite busy but the food be why you would come here highly recommend restaurant kinnaree,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e anjeliersdwarsstraat 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwrestaurantkinnareenl,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 627 71 53,,,,,,,,dinner,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,mazzo,,,,,,,,this use to be a famous techno club but they turn it into an italian restaurant with a nice modern look you can have breakfast lunch or dinner here on the weekend it smart to make a reservation a it can get pretty busy,,,,,,,,,,,,,,,,,,,,,,,,,,,,rozengracht 114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 be till 1 be,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 20344 64 02,,,,,,,,dinner,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,long pura,,,,,,,,indonesian food try the rice table welkom bij longpura onze balinese chef en zijn koks laten u intens genieten door een explosie van smaken en geuren te bereiden er worden hier uitsluitend authentieke familierecepten en indonesische specialiteiten geserveerd wij zijn gevestigd in een monumentaal pand uit 1636 en zitten midden in de gezellige jordaan in het centrum van amsterdam onze indonesische rijsttafels en alacarte menu zijn bekend in binnen en buitenland en worden geserveerd door onze gastvrije bediening in klederdracht neem alvast een kijkje groepen long pura beschikt over ruimtes met een capaciteit van 15 tot circa 130 personen in deze aparte ruimtes kunt u in privacy dineren geschikt voor zakelijke diner maar ook voor bijzondere familiegelegenheden wij maken in overleg met u arrangementen op maat bij reserveringen voor meer dan 15 personen of een arrangement op maat verzoeken wij u telefonisch contact op te nemen of een email te sturen bekijk het groepmenu onze specialiteiten catering bedrijven en particulieren kunnen ook buiten onze tempel deuren genieten van onze gastvrijheid en gerechten op locatie onze veelzijdige cateringservice verzorgt hapjes buffetten en rijsttafels op elke locatie hier ontvangt u dezelfde hoogstaande authentieke indonesische gerechten en service afgestemd op uw wensen cateringservice bieden wij aan voor gezelschappen variërend van 20 tot 500 personen review we zijn hier wezen dineren met onze dochter zij heeft dit restaurant gekozen we hebben erg goed gegeten de service be werkelijk uitstekend erg behulp vaardig spijkerculinair bij binnenkomst wordt je jas aangenomen we werden begeleid naar onze tafel en snel en vriendelijk bediend we namen de vegetarische rijstschotel die lekker smaakte de witte huiswijn be erg lekker binnen ziet er mooi en sfeervol uit happer99 heerlijk authentieke rijsttafels enmet rijkelijk bedekte tafels altijd weer een feest de inrichting een gezellig karakter met de traditionele decoraties de bediening be zoals altijd correct en vlot en indien de drukte het toestaat beschikbaar voor een babbeltje foodreporter contact address rozengracht 46481016 nd amsterdam nabij de westerkerk op de kaart openingstijden 7 dagen per week geopendvan 1730 2200 zondags 1700 2300 reserveren tel 31 020 6238950email protect of reserveer op de website,,,,,,,,,,,,,,,,,,,,,,,,,,,,rozengracht 4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611pm,,,,,,httpwwwrestaurantlongpuracom,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 6238950,,,,,,,,dinner,no,,,,,,intimate,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,burgermeester,,,,,,,,yes they serve burger here but dont expect a mcdonalds wannabe they be quality meat fish or vegetarian burger the place be so popular that they open 2 more branch in the city great if you want to have a quick and inexpensive bite order the mini trio so you can taste three different small size burger personeel gezocht ben je enthousiast stuur een mailje werkburgermeestereu locaties bestel burger voor take away nu ook via de webshop sind dag 1 van burgermeester zijn er maandburgers de maandburger wordt bedacht door gasten van burgermeester we kunnen immers niet alles zelf bedenken elke maand kiest het voltallige personeel de beste burger uit de stapel inzendingen de maandburgerwinnaar mag met drie vrienden de nieuwe maandburger komen eten en krijgt bovendien het burgermeester kookboek cadeau burgermeester maakt meesterlijke burger sind 2007 we begonnen naast de albert cuyp markt al het eerste echte burgerrestaurant in nederland waar we een verandering wilden aanbrengen in de manier waarop burger werden gemaakt door bijna alles zelf te maken en alleen de beste duurzame ingredienten te gebruiken worden er geen concessies gedaan alleen zo kunnen we meesterlijke eerlijke en bijzondere burger serveren,,,,,,,,,,,,,,,,,,,,,,,,,,,,elandsgracht 130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002300,,,,,,httpwwwburgermeestereu,,,,,,,,,,,,,,,,,eat,,,,,,,31 900burgers,,,,,,,,dinner,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,barneys,,,,,,,,a gorgeous brasserie with outside seat which have the best breakfast in amsterdam for very reasonable price their strawberry milkshake be to die for,,,,,,,,,,,,,,,,,,,,,,,,,,,,haarlemerstraat 98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,,,breakfast,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,de korte prins,,,,,,,,de korte prins be a lunchroom café on the haarlemmerdijk 8 in the heart of the jordaan area in amsterdam the friendly staff serf great bagel roll and sandwich for breakfast and lunch in the afternoon the café be fill with coffee lover who enjoy a rich coffee with a delicious brownie or cheesecake regular often drop by for cooky and muffin takeaway a well,,,,,,,,,,,,,,,,,,,,,,,,,,,,haarlemmerdijk 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open daily from 8 be till 4 pm sat 9 be till 6 pm close on sunday,,,,,,httpwwwdekorteprinsnl,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,,,lunch,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,proust,,,,,,,,proust be a little off the beaten path near the intersection of brouwersgracht and prinsengracht but it worth a visit for the inexpensive and satisfy meal a well a the company it a favourite with local,,,,,,,,,,,,,,,,,,,,,,,,,,,,noordermarkt 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 623 91 45,,,,,,,,lunch,no,,,,,,casual,,,,,,,,,,,,
73,,,,haarlemmerstraat,,,,,,,,,,,,amsterdamjordaan,,,,,,,stout,amsterdam,,,,,,,nice and modern barcaferestaurant with young people a customer and mattress on the terrace this webpage be generate by the domain owner use sedo domain parking disclaimer sedo maintains no relationship with third party advertiser reference to any specific service or trade mark be not control by sedo nor do it constitute or imply it association endorsement or recommendation,52.380168,,,,,,x x yes 72 no 22 unisex 2,,,,,,,,,cafe nobo,,,,1013el,,,,,,,,haarlemmerstraat 73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.892317,,,,,,,,,,,,,,,,yes,httpwwwrestaurantstoutnl,,,,,,,,,,,,customer,,,,,eat,,,,,,,31 20 616 36 64,,cafe,,,,,,,no,,,,,,chic,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,vliegende schotel,,,,,,,,since green planet be closing you well look for alternative vegetarian hangout believe it or not but vliegende schotel be even well than it australiamoving competitor it have big portion of unbelievably good vegetarian food in an unpretentious but authentic atmosphere minimalistic service and a little walk from the centre but seriously worth it small selection of organic and fair trade wine and a nonsmoking room,,,,,,,,,,,,,,,,,,,,,,,,,,,,nieuwe leliestraat 162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,main €915 daily special €8 bottle of wine €13,,dinner,no,,,,,,casual,cheap,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,t smalle,,,,,,,,some say this place have the most beautiful terrace in amsterdam it not big but you sit right beside the canal and if it too cold to sit outside check out the beautifully restore interior in this laidback place wij zijn 7 dagen per week geopend van 1000 – 0100 welkom bij café ‘ t smalle het pareltje op de egelantiersgracht met prachtig terras aan het water en echte jordanese gezelligheid u bent vanaf 10 uur ‘ s ochtends welkom voor een bakkie pleur broodje bitterbal of natuurlijk een goudgele rakker met een pikketanussie,,,,,,,,,,,,,,,,,,,,,,,,,,,,egelantiersgracht 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000100 friday and saturday till 0200,,,,,,httpwwwtsmallenlsectiondrinken,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 623 96 17,,,,,,,,,no,,,,beer,café bar,intimate,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,cafe p 96,,,,,,,,great character at this pub lovely outdoor terrace on a houseboat make for a nice even or afternoon good selection of dutch and belgian beer p96 be een gezellig dag en nachtcafé op prinsengracht 96 in het hartje van amsterdam dat zijn deuren opende in 1975 we hebben een ruim assortiment dranken en heerlijke broodjes een terras met uitzicht op de westertoren goede muziek en een leuk team like onze pagina om op de hoogte te blijven van het laatste nieuws over je favoriete café volg ons op instagram om op de hoogte te blijven van het laatste nieuws over je favoriete café,,,,,,,,,,,,,,,,,,,,,,,,,,,,prinsengracht 96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800am to 100 be,,,,,,httpwwwp96nl,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 622 18 64,,,,,,,,,no,,,,beer,gezellig dutch folk,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,soundgarden,,,,,,,,top metalgrungypunky pub most relaxed drinking atmosphere in town really nice seclude terrace for drinking beer in the sun can smoke but not buy puff,,,,,,,,,,,,,,,,,,,,,,,,,,,,marnixstraat 166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwcafesoundgardennl,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 620 28 53,,,,,,,,,no,,,,beer,rock,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,bar brandstof,,,,,,,,relatively new bar with a big and often busy terrace get absolutely crowd on friday after work hour brandstof x kaasbar deze winter kan je bij ons gezellig borrelen en kaas eten van de kaasbar voor de kaasfondue kan je reserveren van dinsdag tm zaterdag een kaasje bij je bier of wijn kan altijd voor de borrel ben je elke dag van de week welkom en kan je zonder reservering binnenlopen,,,,,,,,,,,,,,,,,,,,,,,,,,,,marnixstraat 357 corner with rozengracht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monthurs08000100 fri08000300 sat11000300 sun11000100,,,,,,httpwwwbarbrandstofnl,,,,,,,,,,,,,,,,,drink,,,,,,,31 204220813,,,,,,,,,no,,,,beer,none,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,bar struik,,,,,,,,hangout for the urban 20 and 30somethings every day except friday they serve 1 dish for €750 get really crowd in the weekend,,,,,,,,,,,,,,,,,,,,,,,,,,,,rozengracht 160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mon1700100 tue thu 1000 100 fri 1000 300sat 1100 300 sun 1200 100,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,31 206254863,,,,,,,,,no,,,,beer,urban,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,cafe chaos,,,,,,,,typical amsterdam brown bar throw your peanut shell on the floor while look at the furniture,,,,,,,,,,,,,,,gps 5236792°487913°,,,,,,,,,,,,,looriegracht 144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,beer,jazz,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,korsakoff,,,,,,,,a more alternative rundown but cheap place that often have live music alternative nightspot for fan of metal industrial goth and techno some live music and popular club night a bit off the beaten path but worth it korsakoff amsterdam wij zijn een hardrockcafé in het centrum van amsterdam begonnen in 2004 nadat wij al eigenaars wel eens een eigen plek wilden hebben waar we gewoon helemaal los konden gaan met iedereen zonder teveel gezeik metal up your as de plaats voor echte metalhead bij ons krijg je alleen de beste metal te horen geen soft rock shit maar heavy speed en death metal agenda →,,,,,,,,,,,,,,,tram rozengracht,,,,,,,,,,,,,lijnbaansgracht 161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwkorsakoffamsterdamnl,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 625 78 54,,,,,,,,,no,,,,beer,metal,intimate,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,maloe melo,,,,,,,,live 50 rockabilly bar drink be cheap and the crowd be mostly dutch rocker but the music be good the old blue and rock cafe in amsterdam live music seven day a week do you not want to miss a performance and stay inform about all upcoming artist leave your email address here and we will inform you in advance,,,,,,,,,,,,,,,tram elandsgracht,,,,,,,,,,,,,lijnbaansgracht 163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sundaythursday 21000300 fridaysaturday 21000400,,,,,,httpwwwmaloemelocom,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 420 45 92,,,,,,,,,no,,,,beer,rockabilly,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,barneys,,,,,,,,multiple cannabis cup winner know for it internationallyacclaimed marijuana strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,haarlemmerstraat 98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwbarneysbiz,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,beer,reggae,no,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,shelter jordan hostel,,,,,,,,an alcohol and drugfree christian youth hostel singlesex dormitory include breakfast bed linen the shelter be temporary close,,,,,,,,,,,,,,,tram marnixstraat rozengracht,,,,,,,,,,,,,bloemstraat 179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwshelternl,,,,,,,,,,,,,,,,,sleep,,,,,,,31 20 624 47 17,,hostel,,,,from €19,,,no,,,singlesex dormitory bed linen include alcohol and drugfree christian youth hostel breakfast include,,,,cheap,,,no,,,,,,,,
372,,,,marnixstraat,,,,,,,,,,,,amsterdamjordaan,,,,,,,hotel de paris,amsterdam,,,,,,,the hotel have 48 room and be locate near the waterlooplein flee market avoid extra fee book directly with u we guarantee our low price always always enjoy free high speed wifi we be celebrate our 25th anniversary win hotel group be found in 1997 what begin with a single hotel in amsterdam city center have grown to become one of the prominent privately held hospitality company in amsterdam over the year the group have expand it offering beyond independent hotel collection and establish franchise partnership with renowned hotel brand such a hilton accor and ascott the diversified portfolio of the group encompasses threestar hotel to fourstar luxury and business hotel aparthotels boutique and lifestyle hotel all our hotel be conveniently locate include the city center and near major transportation hub this ensures quick access to the historic center allow you to immerse yourself in the city charm within minute our dedicate and enthusiastic team member represent the essence of dutch hospitality and be eager to welcome you let your discovery of amsterdam begin with the superb accommodation that win hotel have to offer,52.365775,,,,,,x wlan 431 yes 64 no 20 x x,,,,,,1400,20140211,,krisotel amsterdam,,,,1016xx,,,,,,,,marnixstraat 372,1100,,,,q111875791,reservationkrisotelcom,,,,,,,,,,,,,,,,,,,,,,,,,4.879771,,,,,,,,,,,,,,,,,httphoteldeparisamsterdamnl,,,yes,,,,,,,,,,,,,,sleep,,,,,,,31 20 622 5587,,hotel,,,,,httpskrisotelcom,,no,,friendly staff,base on the description provide the possible room facility at win hotel could include number of bed varies not specify in the description private bath free highspeed wifi air conditioning view possibly a the hotel be conveniently locate tv,,,,,,,,,city view,,,,,,
75,,,,derde looiersdwarsstraat,,,,,,,,,,,,amsterdamjordaan,,,,,,,hotel de looier amsterdam,amsterdam,,,,,,,the hotel be a 3 star hotel locate near many of the main museum of amsterdam hotel de looier amsterdam be built a a diamond factory in 1886 hotel de looier be a great 3star hotel in amsterdam locate in a quiet corner of the famous and trendy jordaan district the jordaan district be well know for it small and artistic worker house quiet canal the anne frank house and also for the open air market place like noordermarkt westerstraat and lindengracht why you should choose our hospitality locate in a quiet area yet most of the important attraction be within comfortable walk distance cosy and friendly atmosphere free fast wifi internet connection public transport within walk distance a cosy breakfast room with daily fresh breakfast the lush vondelpark and leidseplein the central entertainment area of amsterdam bustling with cosy bar club and restaurant be within comfortable walk distance in addition the major museum like the rijksmuseum van gogh museum and stedelijk museum of modern art be within a 1012 minute walk distance of the hotel we welcome you to be a proud guest of hotel de looier and enjoy a lovely comfortable and convenient stay in one of the most charm neighbourhood of amsterdam,52.36835,,,,bag,,wlan 431 yes 64 no 20 x x,,,,,,1400,20140211,,de looier,,,,1016vd,,,,,,,,3e looiersdwarsstraat 75,1100,,,,,,,,,,,1890.0,,,,,,,,,,,,,,,,,,httpswwwhoteldelooiercom,4.879661,,,,,,,,,,363100012167468.0,,,3,,,,httpwwwhoteldelooiercom,,,,,,,,,,,,,,,,,sleep,,,,,,,31 20 625 18 55,,hotel,,,,,,,no,,friendly staff,free fast wifi internet connection breakfast room with daily fresh breakfast cosy and friendly atmosphere public transport within walk distance locate in a quiet area comfortable walk distance to major attraction,,,,,,,,,,,,,,,
