addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,name:ko,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,name:uk,atm,fax,name:nl,smoking,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,website,meal,Micheline,category,Service,room_facilities,drink type,music type,Ambiental,price range,private_bath,air_conditioning.1,bath,balcony,view,kitchen,tv,bed_number,size,indoor/outdoor seating,dietary
,,,,,,,,,,,,,,,,amsterdamzuidoost,,,,,,,tulip inn amsterdam riverside,,,,,,,,3 star hotel 7 minute walk from metro station gaasperplas free parking 8 conference room restaurant bar open till 100 be,,,,,,,,,,,,,,,,,,,,,,,,,,,,provincialeweg 38 1108 ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwtulipinnamsterdamriversidenl,,,,,,,,,,,,,,,,,sleep,,,,,,,,,hotel,,,,,,,no,,,number of bed not specify private bath yes restaurant yes bar yes free parking yes conference room 8 metro station distance 7minute walk,,,,,,,,,,,yes,,,,
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,magere brug,,,,,,,,the magere brug literally skinny bridge be a bridge that span the amstel river and connects the kerkstraat with the nieuwe kerkstraat it an iconic bridge that consists of nine arch and a drawbridge that be still operate by hand the current bridge be make of whitepainted wood but it have be rebuilt several time and historically it have also be in concrete the first bridge here be built in 1691 but the current one date from 1934 it be one of the most photograph bridge of amsterdam especially at night because of the 1200 tiny light that make it look like a pictureperfect postcard,52.363587,,,,,,x x x yes 2234 limited 983 no 881,,,,,yes,,,tram 4 to prinsengracht,ponte magro,,,,,,,,,,,,,,,,,,,,,,,,,,20230418,,,,,,,,,,,,,,,,,4.902373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,restaurant,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,anne frank house,,,,,,,,the house where the jewish girl anne frank write her diary while hiding with her family from the nazi dont let the long line or maybe a very short line if youre lucky discourage you it move quickly and the experience inside the hiding place on the top floor be move the museum lack any exhibit to explain the historical context at the time of anne diary however go in the early even around 5pm to avoid any line or alternatively skip the line entirely by reserve ticket from the official website the anne frank house be open later during the summer museumkaart be valid i amsterdam card be not valid,52.37507,,,,bag,,x,,,,,,,20140211,tram westermarkt,,,,,,,,,,,,,prinsengracht 267,,,,,,,,,,,,1635.0,,,,,,,,,,,,,,,,,,,4.88414,,,,,,,,,,363100012169587.0,,,,,,,httpwwwannefrankorg,,,,anne frankhuis,,,,,,,,,,,,,see,,,,,,,31 20 556 71 00,,museum,,,,€9,,,no,,,,,,,,,,,,,,,,,,
386,,,,herengracht,,,,,,,museum of the canal,,,,,amsterdamcanal district,,,,,,,museum het grachtenhuis,amsterdam,,,,,,,het grachtenhuis be the gateway to the world famous canal district het grachtenhuis tell the fascinate story about how amsterdam canal district be create by a multimedia exhibition,52.36788,,,,,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x yes 2234 limited 983 no 881,,,,,,,,,grachtenhuis,,,,1016cj,,,,,,,,herengracht 386,,,,,,,,,,,,,,,,,,,,,,,,,,,,museum het grachtenhuis,,,4.8863,,,,,,,,,,,,,,,,,httpwwwhetgrachtenhuisnl,,,,the museum of the canal,,,,grachtenhuis,,,,,tusu 10001700,,,,see,,,,,,,31 20 421 1656,,museum,,,,€12,httpsgrachtenmuseum,,no,,,,,,,,,,,,,,,,,,
497,,,,herengracht,,,,,,,cat museum,,,,,amsterdamcanal district,,,,katzenmuseum,,,cat cabinet,amsterdam,,,,,,,a cat museum house in a beautiful restore palatial home in an upscale area street very masterpiece theater it be open by the homeowner after his favourite cat die and he still life in the home lot of catrelated art and two real feline the exhibition be spread across the first floor of the house,52.36561,,музей кошек,,,,x x x yes 72 no 22 unisex 2 x yes 2234 limited 983 no 881,nlkattenkabinet,,,,,,,,kattenkabinet,,,,,,,,,,,,herengracht 497,,,,,q2916386,infokattenkabinetnl,,,,,,,,,,,,,,,,,,,categorykattenkabinet,,,,,,4.89156,,,,,,,,,,,,,,,,yes,httpwwwkattenkabinetnlhtmlindexengelsdhtmlhtml,,,,kattenkabinet,,,,,,,,customer,sa su 12001700 mofr 10001700,,,,see,,,,,,,31 20 626 9040,,attraction,,,,€5,httpskattenkabinetnl,,no,,,,,,,,,,,,,,,,,,
605,,,,herengracht,,,,,,,,,,,,amsterdamcanal district,,,,,,,museum willetholthuysen,amsterdam,,,,,,,it be the only fully furnish canalside patrician house in amsterdam that be open to the public the museum have a large collection of silverware plate and book from the dutch golden age it also have a substantial collection of art,52.3656,,,,bag,,yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x yes 2234 limited 983 no 881,nlhuis willetholthuysen,,,,,,20140211,,willetholthuysen,,20160612,,1017ce,,,,,,,,herengracht 605,,,,,q1886176,,,,,,,,,,,,,,,,,,,,categorymuseum willetholthuysen,,,,,,4.89902,,,,,,,,,,,mofr 10am5pm sasu 11am5pm,,,,,,httpwwwwilletholthuysennlen,,,,,музей віллетголтгейзен,,,,,,,,mofr 10001700 sasu 11001700,,,,see,,,,,,,31 20 523 1822,,museum,,,,€9,httpswwwwilletholthuysennl,,no,,,,,,,,,,,,,,,,,,
488,,,,prinsengracht,,,,,,,amsterdam pipe museum,,,,,amsterdamcanal district,,,,,,,amsterdam pipe museum,amsterdam,,,,,,,unique collection of smoking pipe in an authentic canal house from 1670 in the historic ambiance of the collector house his collection of pipe cover 2500 year be displayed visitor get a personal tour by enthusiast volunteer of the foundation that also run the speciality shop in the basement a huge selection of nearly 3000 modern briar pipe be for sale next to collectible and book on pipe and tobacco,52.36413,,музей трубок,,bag,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x,nlamsterdam pipe museum,,,,,,20210108,tram 1 2 5 stop prinsengracht,pijpenkabinet,,,,1017kh,,,,,,,,prinsengracht 488,,,,,q2218690,infopipemuseumnl,,,,,,,,,,,,,,,,,,,categoryamsterdam pipe museum,,,,,,4.88535,,,,,,,,,,,12001800,,,,,,httpwwwpipemuseumnl,,,,pijpenkabinet,,,,pijpenkabinet,,,,,mosa 12001800,,,,see,,,,,,,31 20 421 1779,,museum,,,,8 €,httpswwwpipemuseumnl,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,museum van loon,,,,,,,,17th century house with interior restore with furnishing to how it look in the 18th century also interest to see a garden you would not normally see form the street,52.363333,,,,,,x x x x x yes 2234 limited 983 no 881,,,,,,,,,priwet rossia,,20160727,,,,,,,,,,keizersgracht 672,,,,,,,,,,,,,,20230417,,,,,,,,,convenience,,,,,,,,4.892778,,,,,,,,,,,,,,,,,httpwwwmuseumvanloonnlhome,,,,,,,,,,,,,10002200,,,,see,,,,,,,,,,,,,,httpwwwpriwetrossianl,,no,,,,,,,,,,,,,,,,,,
60,,,,westermarkt,,,,,,,,,,,,amsterdamcanal district,,,,,,,westerkerk,amsterdam,,,,,,,built in 16201631 locate on westermarkt near the anne frank house you can climb the tower with guide only every half hour msa €6 the tower be also open in the winter by group appointment maximum 10 people for €70hr in good weather you can see all of amsterdam and a far a the coast free organ concert held every friday at 1300,52.37453,,,,bag,,x x,,,,,,,20140211,,,,,,1016dl,,,,,,,,,,,,,,,,,,,,1990.0,,,,,,,,,,,gift,,,,,,,,4.88395,,,,,,,,,,363100012174224.0,aprsep mf 11001500,,,,,,httpwwwwesterkerknl,,,,,,,31 20 627 64 93,,,,,,,,,,see,,,,,,,31 20 624 77 66,,retail,,,,free,,,no,,,,,,,,,,,,,,,,,,
66,,,,westermarkt,,,,,,,,,,,,amsterdamcanal district,,,,,,,homomonument,amsterdam,,,,,,,the homomonument be a memorial to gay and lesbian murder in world war ii a call for vigilance against homophobia and an inspiration for gay and lesbian the world over it consists of three equilateral triangle make of pink granite that be connect by an inlaid band of pink brick these three triangle represent the past present and future,52.37442,,,,bag,,x x,,,,,,,20140211,tram westermarkt,cheese store,,,,1016dl,,,,,,,,westermarkt,,,,,,,,,,,,,,,,,,,,,,,cheese,,,,,,,,4.88468,,,,,,,,,,,,,,,,,httpwwwhomomonumentcom,,,,,,,,,,,,,,,,,see,,,,,,,31 20 551 2512,,,,,,,,,no,,,,,,,,,,,,,,,,,,
516,,,,singel,,,,,,,,,,,,amsterdamcanal district,,,,,,,bloemenmarkt,amsterdam,,,,,,,the world only float flower market open daily on the singel between koningsplein and muntplein it be very touristy but you could do bad than buying your tulip here make sure you buy preapproved bulb if take them to the u or canada they will have the holographic licence and export tag on the bag,52.36691,,,,,,x x x,,,,,,,,tram 1 2 or 5 to koningsplein,henri willig,,,,1017ax,,,,,,,,,,2 cheese shop next to each other without connection eventhough they seem to belong to the same company,,,,,,,,,,,,,,,,,,,,,cheese,,,,,,,,4.89112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,henri willig kaas bv,buy,,,,,,,,,,,,,,httpswwwcheesefarmscomencheeseshopsthekaaskelder,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,the nine street,,,,,,,,nine narrow street enclose between the main canal from the prinsengracht to the singel southwest of dam square the northernmost street be reestraat and to the south be the runstraat the streetnames be marked with a sign of the nine street and some shop have a flyer of this area you can find a lot of boutique specialist shop gallery and restaurant here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpde9straatjesnlenhome,,,,de negen straatjes,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,santa jet,,,,,,,,prinsenstraat 7 this little boutique specializes in handmade import from latin america you can find everything from mini shrine make of tin to lamp to kitschy postcard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,31 20 427 2070,,,,,,,,,no,,,,,,,,,,,,,,,,,,
39,,,,berenstraat,,,,,,,,,,,,amsterdamcanal district,,,,,,,de beeldenwinkel sculpture gallery,amsterdam,,,,,,,this be a gallery for sculpture lover with bronze statue pottery abstract sculpture rakufired statue and marble figure sculpture to suit every budget and taste,52.37035,,,,bag,,x x x,,,,,,,20140211,,smaak,,,,1016gg,,,,,,,,berenstraat 29,,,,,,,,,,,,,,,,,,,,,,,bag,,,,,,,httpswwwsmaakamsterdamcomamsterdam,4.88325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,httpswwwsmaakamsterdamcom,,no,,,,,,,,,,,,,,,,,,
38,,,,berenstraat,,,,,,,,,,,,amsterdamcanal district,,,,,,,pancake amsterdam,amsterdam,,,,,,,amaze variety of both sweet and savory pancake quaint atmosphere and the street side table be great to watch people the only downfall be that street side table attract too many tourist ask for direction,52.3705,,,,,,x x x x x yes 2234 limited 983 no 881,,,,,,,,,pancake amsterdam,,,,1016gh,,,,,,,,berenstraat 38,,,,,,,,,,,,,,,,pancake,,,,,,,,,,,,,,,4.88318,,,,,,,,,,,,,,,,,httpwwwpancakesamsterdamcom,,,,,,,,,,,,,mosu 09001800,,,,eat,,,,,,,31 20 528 9797,,restaurant,,,,,httpswwwpancakesamsterdamcom,brunch,no,,,,,,intimate,,,,,,,,,,,,
191,,,,prinsengracht,,,,,,,,,,,,amsterdamcanal district,,,no,,,,the pancake bakery,amsterdam,,,,,,,large selection of sweet or savory pancake,52.37757,,,,,,x x x wlan 431 yes 64 no 20 x x x,,,,,,,,,the pancake bakery,,,,1015ds,,,,,,,,prinsengracht 191,,,,,,,,,,,,,,20230621,,pancake,,,,,,,,,,,,,,,4.88616,,,,,,,,,,,12002130 daily,,,,,,httpwwwpancakenlen,,,,,,,,,,,,,mosu 09002130,,,,eat,,,,,,,31 20 625 1333,,restaurant,,,,,httpswwwpancakenl,brunch,no,,,,,,casual,,,,,,,,,,,,vegetarian
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,de blauwe hollander,,,,,,,,dutch restaurant with an extensive menu of hearty home cooked dish like herring pea soup and hutspot unlike most restaurant in this area this one get local diner too and if it get crowd enough you may have to share table pancake serve only until 5 pm,52.36354,,,,,,x x x x,,,,,,,,,de blauwe hollander,,,,,,,,,,,,leidsekruisstraat 28,,,,,,,,,,,,,,,,regional,,,,,,,,,,,,,,,4.88473,,,,,,,,,,,noon10 pm,,,,,,httpwwwdeblauwehollandernl,,,,,,,,,,,,,,,,,eat,,,,,,,31206270251,,restaurant,,,,euro 20,httpswwwdeblauwehollandernl,dinner,no,,,,,,casual,medium,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,damsteeg,,,,,,,,they specialise in fish dish but they also have a wide variety of meat and vegetarian meal to choose from with bar,52.37249,,,,,,x x yes 2234 limited 983 no 881,,,,,,,,,bussia,,,,,,,,,,,,reestraat 2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88332,,,,,,,,,,,,,,,,,httpwwwtheninestreetscomdamsteegrestaurantamsterdamhtml,,,,,,,,,,,,,,,,,eat,,,,,,,,,restaurant,,,,,,dinner,no,,,,,,casual,,,,,,,,,,,,
101,no,,,brouwersgracht,,,,,,,,,,,,amsterdamcanal district,,,,,,,dimitrij,amsterdam,,,,,,,offering dozen of interest sandwich and salad dimitrij be a must for at least one lunch and it on a street which be packed with an everchanging lineup of fun boutique,52.37995,,,,,,x x x x yes 2234 limited 983 no 881,,,,,,,,,café tabac,,,,1015gc,,,,,,,,prinsenstraat 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sumo 11000100 tuth 16000100 frsa 16000300,,,,eat,,,,,,,31 20 622 4413,,cafe,,,,,httpwwwcafetabaceu,lunch,no,,,,,,casual,,,,,,,,,,,,
15,,,,vijzelgracht,,,,,,,,,,,,amsterdamcanal district,,,,,,,holtkamp,amsterdam,,,,,,,best pastry cafe in amsterdam much well than the zeitan which a many recommend do try the holdkampf with filling,52.36169,,,,,,x x x x x yes 2234 limited 983 no 881,nlpatisserie holtkamp,,,,,,,,patisserie holtkamp,,,,1017hm,,,,,,,,vijzelgracht 15,,,,,q14052004,infopatisserieholtkampnl,,,,,,,,,,,,,,,,,confectionery,,,,,,,,4.89183,,,,,,,,,,,mf 81800 sa 81700,,,,,,,,,,,,,,,,,,,mofr 08301800 sa 08301700,,,,eat,,,,,,,31 20 624 8757,,,,,,,httpswwwpatisserieholtkampnl,,no,,,,,,casual,,,,,,,,,,,,
45,,,,korte leidsedwarsstraat,,,,,,,,,,,,amsterdamcanal district,,,,,,,akbar,amsterdam,,,,,,,indian restaurant muslim halal hindu no beef good quality dish from different region of india,52.36528,,,,,,x x x,,,,,,,,near leidseplein,suzie wong,,,,1017pw,,,,,,,,korte leidsedwarsstraat 15,,,,,,,,,,,,,,,,,,,,,nl,,,,,,,,,,4.88193,,,,,,,,,,,,,,,,,httpwwwakbarnl,,,,,,,,,,,,,,,,,eat,,,,,,,,,bar,,,,main course €1520,httpswwwsuzywongnl,dinner,no,,,,,,casual,medium,,,,,,,,,,,
49h,,,,reguliersdwarsstraat,,,,,,,,,,,,amsterdamcanal district,,,,,,,la margarita,amsterdam,,,,,,,this caribbean restaurant offer a huge range of plate include three different vegetarian option every dish come with ample side of white rice black bean plantain and vegetable in addition to have great food the restaurant be deck out with a range of fantastic and magicrealist art if you like your food hot be sure to ask for the special homemade hot sauce reservation accepted,52.36643,,,,bag local knowledge,,x x yes 2234 limited 983 no 881,,,,,,,20140211,near rembrandtplein and the flower market,brasserie je taime,,,,1017bk,,,,,,,,reguliersdwarsstraat 49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89115,,,,,,,,,,,daily 5pm11pm,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 623 07 07,,restaurant,,,,€2030 per person with drink,,dinner,no,,,,,,casual,medium,,,,,,,,,,,
274,,,,prinsengracht,,,,,,,,,,,,amsterdamcanal district,,,,,,,proeverij 274,amsterdam,,,,,,,small cosy restaurant at one of the main canal business but also romantic dinner small menu new dutch cuisine with classic french influence the menu feature mainly organic regional produce personal service nice wine advice and fresh seasonal food in a relaxed environment,52.37106,,,,bag,,x x x x x,,,,,,,20140211,,venus adonis,,,,1016hh,,,,,,,,prinsengracht 274,,,,,,infovenusenadonisnl,,,,,,,,,,,,,,,,,,,,,,,,,4.88244,,,,,,,,,,,daily 6pm10pm,,,,,,,,,,,,,,,,,,,mofr 17302400 sasu 13000100,,,,eat,,,,,,,31 20 421 18 48,,restaurant,,,,,httpswwwvenusenadonisnl,dinner,no,,,,,,intimate,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,amsterdam jewel cruise,,,,,,,,a la carte din while cruise the canal,52.37237,,,,,,x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1 yes 72 no 22 unisex 2 yes 2234 limited 983 no 881,,,,,,,,near dam square,cafe het paleis,,,,,,,,,,,,singel 235,,,,,,infoamsterdamjewelcruisescom,,,,,,,,,,,,,,,,,,,,,,,,,4.88895,no,,,,,,,,,,,,,,,yes,httpwwwamsterdamjewelcruisescom,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 422 13 85,,cafe,,,,cruise and 3 course dinner €115125,,dinner,no,,,,,,romantic,expensive,,,,,,,,,,,
88,,,,herengracht,,,,,,,,,,,,amsterdamcanal district,,,,,,,t arendsnest,amsterdam,,,,,,,excellent biercafe serve only dutch beer and liqueur include jenever around 30 beer on tap 17 or so which change regularly and over 100 bottle very friendly bartender who know beer well and give great recommendation try the euro 8 sampler which give you 12cl sample of 3 beer with a glass of water and some cracker,52.37677,,,,bag,,x x x wlan 431 yes 64 no 20 x x,,,,,,,20140211,intersection of herenstraat and herengracht,spingaren,,,,1015bs,,,,,,,,herengracht 90,,,,,,infospingarennl,,,,,,,,,,italian finedining french diner barbecue,,,,,,,,,,,,,,,4.8893,,,,,,,,,,,suth 4pmmidnight fsa 4pm2am,,,,,,httpwwwarendsnestnl,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 624 9635,,restaurant,,,,price €8,httpsspingarennl,,no,,,,beer,beer,casual,medium,,,,,,,,,,,vegan
24,,,,leidseplein,,,,,,,dan murphy irish bar,,,,,amsterdamcanal district,,,,,,,dan murphy,amsterdam,,,,,,,one of the many irish pub in the city people from all over the world meet here and watch football rugby and typical irish sport like hurl and gaelic football while drinking a pint of guinness,52.36452,,,,,,x x wlan 431 yes 64 no 20 x x x,,,,,,,,,dan murphy irish bar,,,,1017pt,,,,,,,,leidseplein 24,,,,,,,,,,,,,,20230621,,,,,,,,,,,,,,,,,4.88229,,,,,,,,,,,,,,,,,httpwwwdanmurphysnl,,,,,,,,dan murphy irish bar,,,,,frsa 12000300 suth 12000100,,,,drink,,,,,,,31 20 422 3285,,pub,,,,,httpwwwdanmurphysnl,,no,,,,beer,irish folk,casual,,,,,,,,,,,,
39,,,,vijzelstraat,,,,,,,,,,,,amsterdamcanal district,,,,,,,feijoa,amsterdam,,,,,,,cocktail bar with a lovely atmosphere pleasant music and friendly staff include one of the netherlands lead cocktail barman will make any cocktail you ask for,52.36599,,,,bag,,x x,,,,,,,20140211,tram rembrandtplein,bobby,,,,1017he,,,,,,,,vijzelstraat 39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,31 6 53 726 137,,bar,,,,,,,no,,,,cocktail,jazz,chic,,,,,,,,,,,,
57,,,,max euweplein,,,,,,,,,,,,amsterdamcanal district,,,,,,,hard rock cafe,amsterdam,,,,hard rock cafe,,,this be close to or right next to the holland casino also close to the leidseplein great service great food and plenty of drink,52.36203,,,enhard rock cafe,,,x x x x x x yes 2234 limited 983 no 881,,,,q918151,,,,tram leidseplein at max euweplein,hard rock cafe,,,,1017ma,,,,,,,,max euweplein 61,,,,,,,,,,,,,,,,american,,,,,,,,,,,,,,,4.88304,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moth 09002400 frsa 09000100,,,,drink,,,,,,,31 20 888 1358,,restaurant,,,,,httpswwwhardrockcafecomlocationamsterdam,,no,,,,cocktail,no music,casual,,,,,,,,,,,,vegetarian
163,,,,lijnbaansgracht,,,,,,,,,,,,amsterdamcanal district,,,,,,,maloe melo,amsterdam,,,,,httpswwwfacebookcommaloemelo,,small blue bar which be separate in two part a free part in the front €5 entrance fee in the back where blue or rock n roll band play live every night of the week,52.37005,,,,,,x x x x,,,,,,,,,bluescafé maloe melo,,,,1016vx,,,,,,,,lijnbaansgracht 163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87771,,,,,,,,,,,sunthu 3 be frisat 4 be,,,,,,httpwwwmaloemelocom,,,,,,,,,,,,,suth 21000300 frsa 21000400,,,,drink,,,,,,,31 20 420 4592,,bar,,,,front part free back part €5 entrance fee,httpswwwmaloemelocom,,no,,,,beer,blue,intimate,cheap,,,,,,,,,,,
102,,,,amstel,,,,,,,,,,,,amsterdamcanal district,,,,,,,mulligan irish music bar,amsterdam,,welcome,,,,,the old irish bar in amsterdam mulligan have live music most night this be where the traditional music crowd gather,52.36698,,,,,,x x wlan 431 yes 64 no 20 primary 20 welcome 4 x x x yes 2234 limited 983 no 881,,,,,,,,,blin queen,,,,1017ad,,,,,,,,amstel 100,,,,,,,,,,,,,,,,breakfast cake coffeeshop crepe diner pancake,,,,,,,,,,,,,,,4.89684,,,,,blinqueenamsterdam,,,,,,,,,,,,httpwwwmulligansnl,,,,,,,,,,,,,moth 09002100 fr 09002200 sasu 09001800,,,,drink,,,,,,,,,restaurant,,,,,httpswwwblinqueencom,,no,,,,beer,traditional,casual,,,,,,,,,,,,vegetarian and gluten free
2729,,,,rembrandtplein,,,,,,,,,,,,amsterdamcanal district,,,,,,,lopera,amsterdam,,,,,,,a friendly spot for coffee a beer or something strong you may at first only notice the outside seat and the enclose terrace but there be also an elegant usually quieter indoor area food too but you dont see many eater,52.36644,,,,,,x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1,,,,,,,,tram rembrandtplein,beer barrel,,,,1017ct,,,,,,,,rembrandtplein 2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8975,,,,,,,,,,,,,,,,,httpwwwloperanl,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 620 47 54,,cafe,,,,,,,no,,,,coffee,ambient,casual,,,,,,,,,,,outdoor,
86,,,,korte leidsedwarsstraat,,,,,,,,,,,,amsterdamcanal district,,,,,,,whisky cafe lb,amsterdam,,,,,,,if you like whisky this small laidback and friendly cafe be the ideal place to visit many unusual whisky from independent bottler and close distillery be available the menu stretch along one wall and be about 2 meter in height the cafe have have 1001 whisky available since they open just be warn the stair to the toilet be pretty steep,52.36271,,,,,,x x x,,,,,,,,tram leidseplein,de spuyt,,,,1017rd,,,,,,,,korte leidsedwarsstraat 8284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88538,no,,,,,,,,,,,,,,,,httpwhiskyproeverijennl,,,,,,,,,,,,,,,,,drink,,,,,,,31 6 245 541 62,,pub,,,,,httpwwwcafedespuytnl,,no,,,,whisky,none,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,air,,,,,,,,,,,,,,,,,,,,,,,tram rembrandtplein,,,,,,,,,,,,,amstelstraat 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwairnl,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,chicago social club,,,,,,,,amsterdam nightlife king casper reinders join with the founder of bitterzoet and the owner of boom chicago to bring quality club to the leidspelein,,,,,,,,,,,,,,,tram leidseplein,,,,,,,,,,,,,leidseplein 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwchicagosocialclubnl,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,cocktail,electronic,chic,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamcanal district,,,,,,,club home,,,,,,,,,,,,,,,,,,,,,,,tram rembrandtplein,,,,,,,,,,,,,wagenstraat 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwclubhomenl,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
