addr:housenumber,addr:street,name:en,reservation,memorial,title,lgbtq,brand,description,latitude,brand:wikipedia,common_tags,wikipedia,image,wheelchair,checkIn,name,wheelchair:description,addr:postcode,address,checkOut,note,takeaway,cuisine,beauty,shop,wikimedia_commons,contact:website,longitude,toilets:wheelchair,hours,stars,changing_table,toilets,url,internet_access,alt,smoking,opening_hours,type,phone,amenity,old_name,price,website,amenity.1,brand.1,check_date,cuisine.1,name.1,opening_hours.1,shop.1,meal,Micheline,category,Service,room_facilities,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size,indoor/outdoor seating,dietary
54,warmoesstraat,,,,hill street blue,,,lively atmosphere but buy cannabis elsewhere,52.37536,,x x,,,,,element of nature,,1012jg,warmoesstraat 52a,,,,,,smartshop,,,4.89812,,09000100 daily,,,,httpwwwhillstreetbluesnl,,,,,drink,,,,,,,,,,element of nature,,smartshop,,no,,,,,reggae,no,,,,,,,,,,,,
89,nieuwezijds voorburgwal,,,,homegrown fantasy,,,,52.37497,,x x,,,,,big shot,,1012re,nieuwezijds voorburgwal 87a,,,,,,,,,4.89222,,mth 12002300 fsu 12002400,,,,httpwwwhomegrownfantasycom,,,,,drink,31 20 6275683,bar,,,,bar,,,,big shot,,,,no,,,,coffee,classical,no,,,,,,,,,,,,
9,rosmarijnsteeg,,,,kadinsky,,,it look completely different from before and now have three floor with a slick minimalist designa great place to smoke your good and actually serf a good cup of coffee too,52.37031,,x x yes 2234 limited 983 no 881,,,,,kadinsky coffeeshop,,1012rp,rosmarijnsteeg 9,,,,,,,,,4.88945,,10000100 daily,,,,,,,,,drink,31 20 6247023,cafe,,,,cafe,,,,kadinsky coffeeshop,,,,no,,,,coffee,,chic,,,,,,,,,,,,
92,nieuwezijds voorburgwal,,,,bob youth hostel,,,,52.37574,,x x yes 2234 limited 983 no 881,,,,,bob youth hostel,,1012sg,nieuwezijds voorburgwal 92,,,,,,,,,4.89248,,,,,,httpwwwbobsyouthhostelnl,,,,,sleep,31 20 6230063,hostel,,€70 dorm €22 per person,httpswwwbobsyouthhostelnl,hostel,,,,bob youth hostel,,,,no,,,,,,,,,,,,,,,,,,
220,oudezijds voorburgwal,,,,bulldog,,,friendly hostel in the heart of the red light district a coffeeshop be conveniently locate on the ground floor this be also where you get your breakfast,52.372547,,x x yes 2234 limited 983 no 881,,,yes,,the bulldog,,1012gj,oudezijds voorburgwal 220,,,,,,,,,4.896184,no,,,,,httpwwwbulldognl,,,,,sleep,31 20 6203822,hostel,,breakfast sheet shower and a locker start at €22,httphotelthebulldogcom,hostel,,,,the bulldog,,,,no,,,private bath tv kitchen number bed multiple dormitorystyle room size small dormitorystyle room,,,,cheap,,,,,city view,,,,,,
,,,,,de oranje tulp,,,,52.37608,,x x,,,,,allstars,,,damrak 32,,,,,,,,,4.89658,,,,,,httpwwworanjetulpnl,,,,,sleep,31 20 4281618,restaurant,,€50,,restaurant,,,,allstars,,,,no,,,,,,,,,,,,,,,,,,
111h,warmoesstraat,,,,durty nellys inn,,,dorm be clean and the bed comfortable the irish pub downstairs give discount to people stay in the hostel €35 for a pint of amstel €6 for a burger and chip breakfast 09001100 no common area apart from the bar itself,52.37417,,x yes 101 no 52 no 1 12001630 1 17002300 1 mosu 16452200 frsa 0000020016452400 1 16002000 tu off 1 suth 12002230 frsa 12002330 1 mosa 17302100 1 tusu 17002100 1 x x,,,,,anna,,1012ja,warmoesstraat 117,,,,,,,,,4.89667,,,,,,httpwwwdurtynellysnl,,,,,sleep,31 20 6380125,restaurant,,dorm €17 per person,httpwwwrestaurantannanl,restaurant,,,,anna,,,,no,,clean,comfortable bed discount at the irish pub downstairs breakfast available from 09001100 in the bar no common area apart from the bar,,,,cheap,,,,,,,,,,,
100,nieuwendijk,,,,fly pig downtown,,,the downtown branch a oppose to the uptown in zuid have more of a party vibe both hostel be know for their laidback atmosphere bar and indoor smoking area free extra check out the facility page on their website,52.37669,,x wlan 431 yes 64 no 20 x x,,,,,the fly pig downtown,,1012mr,nieuwendijk 100,,,,,,,,,4.89632,,,,,,httpwwwflyingpignl,yes,,,,sleep,31 20 420 6822,hostel,,€70 dorm €14 per person,httpswwwflyingpignl,hostel,,,,the fly pig downtown,,,,no,,,base on the description possible room facility at the downtown branch hostel may include indoor smoking area bar laidback atmosphere free extra available on their website,,,,cheap,,,,,,,,,,,
7,beursstraat,,,,hotel beursstraat,,,simple and clean hotel mostly visit by young people who be look for an inexpensive accommodation,52.37506,,x x x,,,,,hotel ben,,1012jt,beursstraat 9,,,,,,,,,4.8971,,,,,,httpwwwhotelbeursstraatnl,,,,,sleep,31 20 330 1401,hotel,,,httpshotelbennl,hotel,,,,hotel ben,,,,no,,clean,private bath air conditioning tv number bed 12 size standard room,,,,,,,,,,,,,,,
83,singel,,,,hotel brian,,,very basic hotel but breakfast and internet include,52.37638,,x x,,,,,hotel the craftsman,,1012ve,singel 69,,,,,,,,,4.89182,,,,,,httpwwwhotelbriancom,,,,,sleep,31 20 6244661,hotel,,,httpshotelthecraftsmencom,hotel,,,,hotel the craftsman,,,,no,,,breakfast include internet include,,,,,,,,,,,,,,,
142,nieuwezijds voorburgwal,,,,hotel tamara,,,cheap hotel in a great location with basic clean room,52.37486,,x x x,,,,,ben g,,1012sh,nieuwezijds voorburgwal 144,,,,,,sport,,,4.89141,,,,,,,,,,,sleep,31 20 421 2858,hotel,,€49 dorm €23 per person,httpswwwbengnl,,,,,ben g,,sport,,no,,clean,facility may include private bath air conditioning tv,,,,cheap,,,,,,,,,,,
,,,,,intersail hostel christina,,,a float hostel small cabin bedlength be 190 m but great staff and a nice spacious sun deck breakfast sheet towel be include in the price share shower and toilet four person cabin be well to be use for only three adult dont take too much luggage in these cabin,52.373169,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 wlan 431 yes 64 no 20 x x x yes 2234 limited 983 no 881,,,,,,,,stijger 2 oosterdok,,,,,,,,,4.909985,,,,,,httpwwwintersailnl2009drijvendhotelengphp,,,,,sleep,31 6 54785934,hostel,,4 bed private from €2250€2750 per bed per night 2 and 3 bed private from €25€30 per bed per night,,,,,,,,,,no,,friendly staff,bed size 190 m share shower and toilet breakfast include sheet and towel include small cabin spacious sun deck dont take too much luggage in the cabin,,,,cheap,,,no,,,,,4,small,,
21,barndesteeg,,,,shelter city christian hostel,,,an alcohol and drugfree christian youth hostel right at the red light district singlesex dormitory include breakfast bed linen,52.37235,,x x,,,,,shelter city hostel,,1012bv,barndesteeg 21,,,,,,,,,4.89902,,,,,,httpwwwshelternl,,,,,sleep,31 20 6244717,hostel,,dorm €1719 per person,httpswwwshelterhostelamsterdamcom,hostel,,,,shelter city hostel,,,,no,,clean,singlesex dormitory breakfast include bed linen include air conditioning possible private bath possible tv possible,,,,cheap,,,no,,city view,,,,,,
129,warmoesstraat,,,,st christopher,,,part hostel part hotel each room be design by local dutch artist,52.37396,,x x yes 2234 limited 983 no 881,,,yes,1400,st christopher ’ s at the winston,,1012ja,warmoesstraat 129,1100,,,,,,,,4.89637,,,,,,httpwwwstchristopherscoukamsterdamhostels,,,,,sleep,31 20 6231380,hostel,,€4463,httpswwwstchristopherscoukamsterdamwinstonhostel,hostel,,,,st christopher ’ s at the winston,,,,no,,,private bath air conditioning balcony tv,,,,cheap,,,,,,,,,,,
97,kloveniersburgwal,,,,stayokay stadsdoelen,,,stayokay operates a network of 27 hostel in the netherlands and be the dutch affiliate of hostelling international a little small than stayokay vondelpark this location do not take group free wifi and pay internet terminal free security locker be provide in the hallway outside the dorm,52.36902,,x x yes 2234 limited 983 no 881,,,yes,0730 room available at 1400,stayokay amsterdam stadsdoelen,,1011kb,kloveniersburgwal 97,1030,,,,,,,,4.89732,,,,,,httpwwwstayokaycomstadsdoelen,,,,,sleep,31 20 624 6832,hostel,,dorm €17 private room €40,httpswwwstayokaycomenhostelamsterdamstadsdoelen,hostel,,,,stayokay amsterdam stadsdoelen,,,,no,,clean,base on the description the room facility at this stayokay location may include free wifi pay internet terminal free security locker share dorm,,,,cheap,,,,,,,,,,,
23,beursstraat,,,,travel hotel amsterdam,,,the hotel be a comfortable 2 star hotel situate only a 5 minute walk from amsterdam ’ s central station,52.374845,,x x,,,,1400,travel hotel amsterdam,,1012jv,beurstraat 23,1100,,,,,,,,4.896689,,,,,,httpwwwtravelhotelamsterdamcom,,nh,,,sleep,31 20 626 65 32,hotel,,,httpwwwtravelhotelamsterdamcom,hotel,,,,travel hotel amsterdam,,,,no,,,convenient location near amsterdam central station comfortable accommodation,,,,,,,,,city view,,,,,,
87,warmoesstraat,,,,white tulip hostel,,,mostly dorm but there be also a few private room available really a basic crashpad but quiet and relaxed due to their no large group policy,52.37468,,x x x,,,,,the white tulip hostel,,1012hz,warmoesstraat 87,,,,,,,,,4.89735,,,,,,httpwwwwittetulpnl,,,,suth 09000100 frsa 09000300,sleep,31 20 625 5974,hostel,,dorm €20 per person,httpswwwwittetulpnl,hostel,,,,the white tulip hostel,suth 09000100 frsa 09000300,,,no,,,private room available quiet and relaxed atmosphere no large group policy,,,,cheap,,,no,,,,,,,,
14,warmoesstraat,,,,hostel meeting point,,,laid back hostel have his own pretty cheap hotel bar smoking room weed allow insideguests of the hostel can use free internet computer only dorm,52.37611,,x x,,,,,hostel meeting point,,1012jd,warmoestraat 14,,,,,,,,,4.89911,,,,,,httpwwwhostelmeetingpointnl,,,,,sleep,31 20 627 7499,hostel,,1422€,httpswwwhostelmeetingpointnl,hostel,,,,hostel meeting point,,,,no,,,smoking room weed allow free internet computer dorm,,,,cheap,,,,,,,,,,,
,,,,,citycenter bed and breakfast,,,,52.37653,,x x,,,,1400,formosa argentina,,,sint jacobsstraat 21,1000,,,,,,,,4.89469,,,,,,httpwwwcitycenteramsterdamcom,,,,,sleep,31 6 45160078,restaurant,,€115,,restaurant,,,,formosa argentina,,,,no,,,,,,,,,,,,,,,,,,
42,damrak,,,,delta hotel,,,clean room and friendly staff,52.37575,,x x,,,,,delta hotel,,1012lk,damrak 4243,,,,,,,,,4.89616,,,,,,httpwwwdeltahotelcom,,,,,sleep,31 20 6202626,hotel,,€65160,httpswwwdeltahotelnl,hotel,,,,delta hotel,,,,no,,clean and friendly staff,base on the description provide the possible facility could include private bath air conditioning tv,,,,medium,,,,,,,,,,,
100,nieuwezijds voorburgwal,,,,hotel citadel,,,,52.37564,,x x,,,,,the highlander,,1012sg,nieuwezijds voorburgwal 100,,,,,,,,,4.89234,,,,,,httpwwwhotelcitadelnl,,,,,sleep,31 20 6273882,hotel,,double €65160,httpswwwthehighlanderhotelcomnlhotelcitadelisthehighlander,hotel,,,,the highlander,,,,no,,,,,,,,,,,,,,,,,,
40,damrak,,,,hotel continental,,,maoz vegan,52.37578,,x x yes 217 no 4 x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1 x,,,,1400,maoz,,1012lk,damrak 4041,1000,,,,,,,,4.89616,,,,,,httpwwwhotelcontinentalnl,,,,mosu 11000200,sleep,31 20 450 9987,fastfood,,,httpwwwmaozusacomrestaurantslocationsamsterdam,fastfood,,,,maoz,mosu 11000200,,,no,,,base on the name maoz vegan it be likely that the room facility would include a kitchen for vegan cooking private bath and possibly air conditioning,,,,,,,,,,,,,,,
1,kalkmarkt,,,,hotel y boulevard,,,include a free breakfast note temporarily close until the end of 2014,52.37323,,x x x,,,,,wall and skin,,1011bc,prins hendrikkade 145,,,,,,tattoo,,,4.9065,,,,,,httphotelyboulevardnl,,,,,sleep,31 20 623 0430,hotel,,€109,httpswwwwallsandskincom,,,,,wall and skin,,tattoo,,no,,,free breakfast temporarily close until the end of 2014,,,,medium,,,,,,,,,,,
27,groenburgwal,,,,rembrandtplein hotel,,,friendly staff bar open all night,52.36898,,x yes 2234 limited 983 no 881,,,,,rembrandtplein hotel,,1011hr,groenbrugwal 27,,,,,,,,,4.89862,,,,,,httpwwwrembrandtpleinhotelnl,,,,,sleep,31 20 4284244,hotel,,€7090 include breakfast,,hotel,,,,rembrandtplein hotel,,,,no,,friendly staff,base on the description provide the possible room facility would be no specific facility mention,,,,medium,,,,,,,,,,,
,,,,,rho hotel,,,room be quiet parking available friendly staff,52.37223,,x yes 2234 limited 983 no 881,,,,,rho hotel,rezeption ist durch den park garage problemlos zu erreichen aber die badezimmer sind nicht rollstuhlgerecht ausgestattet sonst ist die frühstückszimmer mühelos erreichen und da personal sind sehr freundlich,,ne 1115,,,,,,,,,4.89396,,,,,,httpwwwrhohotelcom,,,,,sleep,31 20 6207371,hotel,,€100190,,hotel,,,,rho hotel,,,,no,,friendly staff,quiet room free parking friendly staff,,,,medium,,,,,,,,,,,
73,rokin,,,,rokin hotel,,,a 2star renovate 17th century mansion very clean and good atmosphere own parking,52.37068,,x yes 2234 limited 983 no 881,,,,,hotel rokin,,1012kl,rokin 73,,,,,,,,,4.89308,,,,,,httpwwwrokinhotelcom,,,,,sleep,31 20 6267456,hotel,,€100190,,hotel,,,,hotel rokin,,,,no,,clean,very clean atmosphere parking renovate 17th century mansion,,,,medium,,,,,,,,,,,
303,singel,,,,estheréa,,,a boutique hotel that consists of a row of 17th century building along the singel canal it have 93 room and 2 suite it recently renovate 75 of it room free wifi,52.37059,,x x,,,,,estheréa,,1012wj,singel 303309,,,,,,,,,4.88856,,,,,,httpwwwesthereanl,,,,,sleep,31 20 6245146,hotel,,€220,httpswwwesthereanl,hotel,,,,estheréa,,,,no,,,possible room facility private bath air conditioning free wifi number bed size,,,,expensive,,,,,city view,,yes,,,,
108114,prins hendrikkade,,,,grand hotel amrâth amsterdam,,,an upscale hotel establish in the monumental scheepvaarthuis the first building in amsterdam school style that use to be the headquarters of six shipping company breakfast be not include in the low rate but all include wifi,52.37445,,x wlan 431 yes 64 no 20 x x,,,,,amrath hotel,,1011ak,prins hendrikkade 108,,,,,,,,,4.9039,,,5,,,httpwwwamrathamsterdamcom,,,,,sleep,31 20 552 0000,hotel,,€2201219,httpswwwamrathamsterdamnl,hotel,,,,amrath hotel,,,,no,,,base on the description the possible room facility at this hotel could include private bath air conditioning view wifi,,,,expensive,,,,yes,,,,,,,
9,dam,,,,krasnapolsky,,anantara,a somewhat seedy location for a 5star hotel the main entrance be right on dam square but the hotel back onto the redlight district with a view of sexshops and peepshow,52.37273,,x x x x yes 2234 limited 983 no 881,nlgrand hotel krasnapolsky,,yes,1500,anantara grand hotel krasnapolsky,,1012js,dam 9,1200,,,,,,categoryhotel krasnapolsky,,4.89438,,,5,,,httpwwwnhhotelscomnhenhotelsthenetherlandsamsterdamnhgrandhotelkrasnapolskyhtml,,,,,sleep,31 20 554 9111,hotel,,€159,httpswwwanantaracomengrandhotelkrasnapolskyamsterdam,hotel,anantara,,,anantara grand hotel krasnapolsky,,,,no,,,air conditioning view of sexshops and peepshow,,,,medium,,,,,,,,0,,,
,,,,,park plaza victoria amsterdam,,,a 4star immediately opposite centraal station free wifi in public space,52.37716,,x,nlvictoria hotel,,,,victoria hotel,,,damrak 15,,,,,,,categoryvictoria hotel amsterdam,,4.89779,,,,,,httpwwwparkplazacomamsterdamnlvictoria,,,,,sleep,31 20 6234255,hotel,,€104,,hotel,,,,victoria hotel,,,,no,,,free wifi location opposite centraal station,,,,medium,,,no,,city view,,yes,,,,
17,rusland,,,,radisson blu,,,,52.37018,,x x x x yes 2234 limited 983 no 881,,,yes,,de palmboom,,1012ck,rusland 17,,,,regional,,,,httpswwwradissonblucomdehotelamsterdamrestaurants,4.89672,yes,,,,,httpwwwradissonblucomhotelamsterdam,,,,mosu 12002230,sleep,31 20 6231231,restaurant,,€168,,restaurant,,,regional,de palmboom,mosu 12002230,,,no,,,,,,,,,,,,,,,,,,
1,kattengat,,,,renaissance amsterdam,,,a 4star hotel with conference centre wifi access in the lobby and café,52.37769,,x x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1,,,,,koepelcafé,,1012sz,kattengat 1,,,,regional,,,,,4.89454,,,,,,httpwwwmarriottcomhotelstravelamsrdrenaissanceamsterdamhotel,,,,,sleep,31 20 6212223,restaurant,,€289,,restaurant,,,regional,koepelcafé,,,,no,,,possible facility base on the description wifi access in the lobby and café conference center,,,,expensive,,,,,,,,,,,
197,oudezijds voorburgwal,,,,sofitel legend the grand,,sofitel,the sofitel have view on the canal weather permit lunch be serve in the courtyard,52.37112,,x x wlan 431 yes 64 no 20 x x yes 2234 limited 983 no 881,,,yes,,the grand,,1012ex,oudezijds voorburgwal 197,,,,,,,,,4.89542,,,5,,,httpwwwsofitelcomgbhotel2783sofitelamsterdamthegrandindexshtml,yes,,,,sleep,31 20 555 3111,hotel,,€365,httpswwwsofitellegendthegrandcom,hotel,sofitel,,,the grand,,,,no,,,view of the canal courtyard for lunch weather permit,,,,expensive,,,,,city view,,,,,,
,,,,,openbare bibliotheek amsterdam,primary,,small museum like collection of item of and book by gerard reve one of holland most famous and openly gay writer in the 20th century on the 2nd floor in the oba,52.376064,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 primary 20 welcome 4 x x x,,,,,reve museum,,,oosterdokskade 43,,,,,,,,,4.908302,,10002200 daily,,,,httpwwwobanl,,,,mosu 10002200,other,31 20 5230900,museum,,free,httpswwwobanlcollectiespecialecollectiesgerardrevemuseumhtml,museum,,,,reve museum,mosu 10002200,,,no,,,,,,,,,,,,,,,,,,
,,,,,artis zoo,,,an entry ticket for artis also provide admission to the planetarium the aquarium and the zoological museum artis be also a botanical garden with plant and tree gather from all over the world just like the animal specie dont miss the httpwwwartisnlnltedoenartisdagagendaactiviteitenzoomeravonden artis zoomeravonden ticket youth 3 to 9 year €1550 normal 10 to 64 year €1895 senior 65 €1750,52.366258,,x,,,,,,,,plantage kerklaan 3840,,,,,,confectionery,,,4.915996,,,,,,httpwwwartisnlenartisroyalzoo,,,,,see,31 20 523 34 00,,,youth 3 to 9 year €1550 normal 10 to 64 year €1895 senior 65 €1750,,,,,,,,confectionery,,no,,,,,,,,,,,,,,,,,,
,,,,,hortus botanicus,,,the amsterdam botanical garden hortus a it be call by local be formerly the botanic garden of the university of amsterdam it be one of the old botanical garden in the world nowadays it be an independent organisation the collection of the garden consists of more than 6000 specie the garden regurlary hold extra exhibition and music performance,52.366727,,x x x,,,,,hortus café,,,plantage middenlaan 2,,,,coffeeshop,,,,,4.907917,,10am5pm,,,,httpwwwdehortusnlindexasp,,,,,see,31 20 625 90 21,cafe,,€850 adult €450 senior and child,,cafe,,,coffeeshop,hortus café,,,,no,,,,,,,,,,,,,,,,,,
10,plantage parklaan,,,,wertheimpark,,,a small park with a world war ii memorial locate at one of the nice canal in amsterdam,52.367768,,x wlan 431 yes 64 no 20 x x x,,,,,cafe smit voogt,,1018st,,,,,,,,,,4.90892,,,,,,,,,,mosu 10002400,see,,pub,,,httpswwwcafesmitenvoogtnl,pub,,,,cafe smit voogt,mosu 10002400,,,no,,,,,,,,,,,,,,,,,,
,,,,,hermitage amsterdam,,,hermitage amsterdam be a branch of the hermitage museum of saint petersburg on the amstel river in amsterdam this museum host exhibition with painting and other cultural artifact from the vault of it russian parent,52.365459,,x x x,,,,,neva,,,nieuwe herengracht 14,,,,,,,,,4.903303,,,,,,httpwwwhermitagenl,,,,,see,31 20 5308751,restaurant,,,httpnevanl,restaurant,,,,neva,,,,no,,,,,,,,,,,,,,,,,,
,kattenburgerplein,,,,scheepvaartmuseum,,,het scheepvaartmuseum reopen in late 2011 follow major renovation stimulate interactive exhibition allow visitor to explore 500 year of maritime history the building call the arsenal be impressive the central square the indoor courtyard can be visit for free and take your breath away also the museum shop the restaurant and the library be open to the public free of charge,52.371686,,x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1,,,,,restaurant stalpaert,,1018kk,kattenburgerplein 1,,,,,,,,,4.914815,,09001700 daily,,,,httpwwwhetscheepvaartmuseumnl,,,,,see,31 20 5232222,restaurant,,€15 adult €750 child student and senior price 2014,,restaurant,,,,restaurant stalpaert,,,,no,,,,,,,,,,,,,,,,,,
61,plantage kerklaan,dutch resistance museum,,,verzetsmuseum,,,awardwinning museum show what amsterdam and holland be like during nazi occupation,52.367785,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x yes 2234 limited 983 no 881,nlverzetsmuseum amsterdam,,yes,,verzetsmuseum,,,plantage kerklaan 61d,,,,,,,categoryverzetsmuseum amsterdam,,4.912729,,,,,,httpwwwverzetsmuseumorgmuseumenmuseum,,dutch resistance museum,,mofr 10001700 sasu 11001700,see,31 20 620 2535,museum,,,httpswwwverzetsmuseumorg,museum,,,,verzetsmuseum,mofr 10001700 sasu 11001700,,,no,,,,,,,,,,,,,,,,,,
,,,,,de gooyer,,,it the only windmill 1814 restore in the centre of amsterdam and the closest one thats open to visitor de gooyer at funenkade bus 22 tram 7 open wednesday to sunday from 3pm to 7pm,52.366805,,x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1,,,,,café struis,,,,,,,,,,,,4.926172,no,,,,,,,,,,see,,bar,,,,bar,,,,café struis,,,,no,,,,,,,,,,,,,,,,,,
,,,,,de bamboeseur,,,fabulous little bar in the traditional brown cafe style in a fairly residential district near artis zoo all the food be homemade daily you really cant go wrong with any part of the menu no reservation necessary but seat be limited to a small bar and 8 table of vary size upstairs great place to spend an even open for lunch and dinner,,,,,,,,,,,plantage parklaan 10,,,,,,,,,,,daily 11am1am,,,,,,,,,eat,31 20 625 47 21,,,,,,,,,,,,dinner,no,,,,,,intimate,,,,,,,,,,,,
,,,,,koffiehuis van den volksbond,,,former coffeehouse for harbour labourer now a small atmospheric restaurant in the east of the city centre mainly visit by local different menu every even range from euro 10 to euro 15 for a main course not possible to make reservation and you may have to share a table with other guest,,,,,,,,,,,kadijksplein 4,,,,,,,,,,,,,,,,,,,,eat,,,,price range €10 to €15 for a main course,,,,,,,,,dinner,no,,,,,,casual,cheap,,,,,,,,,,,
,,,,,cafe kadijk,,,cafe kadijk be a small indonesian restaurant that offer good food at a decent price the restaurant have a coffee shop vibe and be locate in a trendy area just outside amsterdam city center it be a bit of a walk away from the more touristy area of the city patio din and indoor din be both available,,,,,,,,,,,kadijksplein 5,,,,,,,,,,,,,,,httpcafekadijknl,,,,,eat,,,,€€,,,,,,,,,,no,,,,,,casual,medium,,,,,,,,,,,
,,,,,brouwerij t ij,,,it label with an ostrich egg be a visual pun a ij and ei the word for egg sound the same in dutch east of the centre close to artis zoo in a former bath house beside a windmill a small scale brewery where delicious beer in several variety and strength be brew and sell at a bar on the premise the beer be available at some specialist beer shop and of high quality and in some case alcohol content internationally renowned,,,,,,,,,,,funenkade 7,,,,,,,,,,,wsu 15002000,,,,httpwwwbrouwerijhetijnllangen,,,,,drink,31 20 622 83 25,,,,,,,,,,,,,no,,,,beer,indie,casual,,,,,,,,,,,,
,,,,,eden lancaster hotel,,,recently renovate quaint 3star hotel with 91 room and bag of character friendly and helpful englishspeaking staff quiet area and very good value for money,,,,,,,,,,,plantage middenlaan 48,,,,,,,,,,,,,,,httpwwwlancasteramsterdamhotelcom,,,,,sleep,31 20 535 6888,hotel,,€69,,,,,,,,,,no,,friendly staff,91 room recently renovate friendly and helpful englishspeaking staff quiet area good value for money,,,,medium,,,,,,,,,,,
,,,,,intercontinental amstel hotel,,,historic 5star hotel locate on bank of amstel river near financial shopping and theater district vote the netherlands best in 2008 by condé nast traveller 19thcentury palace 79 guestroom and suite indoor swim pool spa facility include a turkish bath,,,,,,,,,,,professor tulpplein 1,,,,,,,,,,,,,,,httpwwwamsterdamintercontinentalcom,,,,,sleep,31 20 622 60 60,hotel,,€495,,,,,,,,,,no,,,private bath air conditioning indoor swim pool spa facility include a turkish bath tv number of bed not specify size not specify,,,,expensive,,yes,yes,,river view,,,,,,
26,paulus potterstraat,,,,coster diamond,,,this stately building be one of amsterdam two diamond factory guide tour be give showcasing the complicate diamond production process it look like just an ordinary jewelry shop and of course it be but there be a lot more to it if you want to purchase diamond ask for the tax refund form so you can get up to 12 of the ask price back at the airport,52.35956,,x x x,,,,,coster diamond,,,paulus potterstraat 28,,,,,,jewelry,,,4.88295,,,,,,,,,,,see,31 20 3055555,,,free,httpswwwcosterdiamondscom,,,,,coster diamond,,jewelry,,no,,,,,,,,,,,,,,,,,,
8,paulus potterstraat,diamond museum amsterdam,,,diamant museum,,,this brand new exhibition about the history of diamond trade in amsterdam,52.35942,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x yes 2234 limited 983 no 881,nldiamantmuseum amsterdam,,yes,,diamant museum amsterdam,,1071cz,paulus potterstraat 28,,,,,,,categorydiamant museum in amsterdam,,4.8825,,09001700,,,,,,,,mosu 09001700,see,31 20 305 5300,museum,,€850,httpsdiamondsamsterdamcom,museum,,,,diamant museum amsterdam,mosu 09001700,,,no,,,,,,,,,,,,,,,,,,
78,stadhouderskade,heineken experience,,,heineken experience,,,do not expect a beer museum but rather to be flood with heineken advertisement,52.3578,,x x x yes 2234 limited 983 no 881,nlheineken experience,,yes,,heineken experience,,1072ae,stadhouderskade 78,,,,,,,categoryheineken experience,,4.8916,yes,msu 11001900 last entry 1730,,,,httpwwwheinekenexperiencecom,,former heineken brewery,,moth 10301930 frsu 10302100,see,,museum,,,httpsheinekencomheinekenexperience,museum,,,,heineken experience,moth 10301930 frsu 10302100,,,no,,,,,,,,,,,,,,,,,,
,,,,,rijksmuseum,,,the large and most prestigious museum for art and history in the netherlands work by vermeer rembrandt and other dutch master it garden have a curious collection of architecture and have free entrance during museum opening time recommend to get there early to avoid long queue and crowd then head first for the second floor to see the rembrandt classic and others such a avercamps winter landscape with skater,52.36,,shop 4 main 2 yes 2,,,,,,,,jan luijkenstraat 1,,entrance to the museum,,,,,,,4.8853,,09001700 daily cafe museum store and cloak room to 1800,,,,httpwwwrijksmuseumnlen,,,,,see,31 20 6747047,,,€1750 for adult under 18 free no discount for student,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
10,museumplein,stedelijk museum amsterdam,,,stedelijk museum,,,the stedelijk museum be the municipal museum of modern art it have a long history a it first open in 1874 and have be at it current location since 1895 it be reopen in 2012 after a renovation that take four year the newly construct building be now locally refer to a the bath tub due it unique shape the bath tub will host newly acquire film and video exposition while the highlight remain in the old part of the building,52.3581,,x yes 82 no 18 eur 24 2 adult camper 2 first hour and restaurant free €2hour €8day €5extra night 1 x x x x yes 2234 limited 983 no 881,nlstedelijk museum amsterdam,,yes,,stedelijk museum amsterdam,,1071dj,paulus potterstraat 13,,,,,,,,,4.8797,yes,tuw fsu 10001600 th 10002200,,,,httpwwwstedelijknl,,,,mosu 10001800,see,31 20 573 2911,yes,,€15,httpswwwstedelijknl,yes,,,,stedelijk museum amsterdam,mosu 10001800,,,no,,,,,,,,,,,,,,,,,,
,paulus potterstraat,,,,van gogh museum,,,this museum be dedicate to vincent van gogh a late 19th century postimpressionist dutch painter the museum be extremely popular so expect to wait in line to get in best to get there early be a good cafe inside to keep you go in the museum be many but not all of van gogh work the museum contains some famous painting like sunflower and potato eater but lack others such a starry night also there be select work of monet exhibit there the audio tour at €5 in the language of your choice will give you a much well understand of van gogh life and his painting,52.3582,,x x,,,,,le tambourin,,1071cx,paulus potterstraat 7,,,,,,,,,4.8811,,sath 10001800 f 10002200,,,,httpwwwvangoghmuseumnl,,,,,see,31 20 570 52 00,restaurant,,€17 for adult under 18 free no discount for student,,restaurant,,,,le tambourin,,,,no,,,,,,,,,,,,,,,,,,
