addr:housenumber,addr:street,name:en,reservation,memorial,title,lgbtq,brand,description,latitude,brand:wikipedia,common_tags,wikipedia,image,wheelchair,checkIn,name,wheelchair:description,addr:postcode,diet:vegan,address,checkOut,note,takeaway,indoor_seating,cuisine,beauty,shop,wikimedia_commons,contact:website,longitude,toilets:wheelchair,diet:vegetarian,fee,hours,stars,changing_table,toilets,url,internet_access,alt,building,outdoor_seating,smoking,diet:gluten_free,opening_hours,type,phone,amenity,old_name,price,tourism,website,amenity,brand,check_date,cuisine,name,opening_hours,shop,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
,,,,,Skateboarding,,,There are a plethora of spots to go skateboarding in Amsterdam Zuidoost. The biggest attraction is the new skatepark in Bijlmer Park with two large bowls.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://maps.google.com/maps/ms?ie=UTF&msa=0&msid=206729439643112803962.0004d364c9a49f2d1e202,,,,,,,,do,,,,,,,,,,,,,,,,Skateboarding,,,,,,,,,,,,,,,,
,,,,,Kam Yin Chinees Surinaams restaurant,,,Surinamese/Indonesian cuisine. Very good Moksi Meti (marinated pork and sausages with noodles). Popular with the locals. Take-away.,,,,,,,,,,,,Bijlmerplein 525,,,,,,,,,,,,,,,,,,,,,,,,,,eat,+31 20 - 4095888,,,7€,,,,,,,,,,Lunch,No,,,,,,,Casual,Cheap,,,,,,,,,
,,,,,Lebkov & Sons,,,Sandwich bar. Mainly caters to office workers in surrounding buildings. Try the hummus & sun-dried tomato.,52.312732,,,,,,,,,,,"Hoekenrode 6, 1102BR Amsterdam",,,,,,,,,,4.949238,,,,,,,,https://www.lebkov.nl/vestigingen/lebkov-amsterdam//,,,,,,,,eat,+31 20 - 3650037,,,3€,,,,,,,,,,Lunch,3 star,,,,,,,Casual,The price of 3€ falls within the cheap category.,,,,,,,,,
,,,,,Lomnava Kenkey House,,,"Possibly the only Ghanaian snack bar in Amsterdam. Specializes in Kenkey (a sort of sourdough dumpling), but has a wide range of West-African cuisine at very reasonable prices.",52.309048,,,,,,,,,,,"Karspeldreef, 1102BX Amsterdam",,,,,,,,,,4.958306,,,,,,,,,,,,,,,,eat,,,,7€,,,,,,,,,,Lunch,No,,,,,,,Casual,This place is categorized as cheap.,,,,,,,,,
,,,,,Marmaris Grill & Pizza,,,"Relatively up-market Turkish/Mediterranean restaurant in fancy new building opposite station Bijlmer-Arena. Great food, presentation and service - definitely worth the price. On cold days, avoid sitting anywhere near the door as it frequently fails to close properly.",52.3128948,,,,,no,,Marmaris grill & pizza,,,,"Hoekenrode 5, 1102BR Amsterdam",,,,yes,turkish,,,,,4.9490031,,,,,,,,http://www.marmarisgrillenpizza.nl/,,,,yes,,,Mo-Su 10:30-24:00,eat,+31 20 - 6973641,restaurant,,14€,,http://www.marmarisgrillenpizza.nl/,restaurant,,,turkish,Marmaris grill & pizza,Mo-Su 10:30-24:00,,Dinner,3 star,,,,,,,Chic,Cheap,,,,,,,,,
,,,,,Oma Ietje,,,"Inevitably, Hipsters have even found their way into the Bijlmer. Part-funded by crowdfunding. Very worthy 'Swedish style' coffee house. Exquisite coffees, biological lemonade and delicious cakes. Also showcases art by local artists. Worth a visit, particularly if you're staying at the A&O Hostel just on the other side of the Metro line.",52.306396,,,,,,,Oma Ietje,,,,"Heesterveld 3, 1102SB Amsterdam",,,,,,,,,,4.95379,,,,"08.00 – 17.00, Thu/Fri 08.00- 20.00",,,,http://omaietje.nl/,,,,yes,,,,eat,+31 20 - 2338150,cafe,,5€,,https://omaietje.nl,cafe,,,,Oma Ietje,,,Brunch,There is no mention of the star rating for Micheline in the description provided.,,,,,,,Chic,This price would fall under the **cheap** category.,,,,,,,,,
,,,,,'t Pleintje,,,"Located just off the Bijlmerdreef near metro Ganzenhoef (53), this is one of only two legal bars in the northeastern quadrant of Bijlmer, and so serves maybe twenty thousand inhabitants. Although the building is very new, the decoration is typically ""bruin cafe"". Clientele is incredibly mixed, everything from rastafarians (inevitably outside smoking pot) to old Amsterdammers you'd expect to find in the Jordaan. Closes at 18h.",,,,,,,,,,,,"Harriet Freezerstraat 104, 1103JP Amsterdam-Zuidoost",,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,beer,Reggae,Casual,,,,,,,,,,
,,,,,Gaasper Camping Amsterdam,,,the capital's largest campsite,,,,,,,,,,,,"Loosdrecht 7, 1108 AZ",,,,,,,,,,,,,,,,,,http://www.gaaspercamping-amsterdam.nl/,,,,,,,,sleep,,,,,,,,,,,,,,,,,,"- Number of beds
- Size
- View",Campsite,,,,,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Large
,,,,,A&O Amsterdam Zuidoost,,,"hostel.  Immediately adjacent to metro station Bullewijk, 5 mins walk from train station Amsterdam Bijlmer-Arena. Free wifi. Free parking. No curfew. This hostel is the largest in Amsterdam, opened early 2015 in a completely renovated former office building. New, clean and very popular, is spearheading the revitalization of this part of town. Location is logistically perfect, less than 20 mins door-to-door from Schiphol airport, near major train station and the junction between major motorways leading into Amsterdam, and with an excellent metro connection into the center of town. Only drawback is that there isn't much to do in the immediate vicinity and that the metro doesn't run at night. Fortunately Amsterdam night buses do run every night and stop at Amsterdam Bijlmer-Arena (5 mins walk away).",52.307066,,,,,limited,15:00,A&O Amsterdam Zuidoost,,,,"Hogehilweg 22, 1102 CD",10:00,,,,,,,,,4.949838,,,,,,,,http://www.aohostels.com/en/amsterdam/amsterdam-zuidoost/,yes,,,,no,,,sleep,,,,,,https://www.aohostels.com/en/amsterdam/amsterdam-zuidoost/,,,,,A&O Amsterdam Zuidoost,,,,,,Clean,"- Free wifi
- Free parking
- No curfew
- Located adjacent to metro station Bullewijk
- 5 mins walk from train station Amsterdam Bijlmer-Arena",Hostel.,,,,,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Campanile Hotel Amsterdam,,,3 star hotel.  1 minute walk from metro station Gaasperplas. Free wifi. Free parking.,,,,,,,14:00,,,,,"Loosdrechtdreef 3, 1108 AX",12:00,,,,,,,,,,,,,,,,,http://www.campanile.com,,,,,,,,sleep,,,,,,,,,,,,,,,,,,"- Free wifi
- Free parking",Hotel,,,,,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Tulip Inn Amsterdam Riverside,,,3 star hotel. 7 minute walk from metro station Gaasperplas. Free parking. 8 conference rooms. Restaurant. Bar open till 1:00 am.,,,,,,,,,,,,"Provincialeweg 38, 1108 AB",,,,,,,,,,,,,,,,,,http://www.tulipinnamsterdamriverside.nl/,,,,,,,,sleep,,,,,,,,,,,,,,,,,,"- Free parking
- Restaurant
- Bar
- 8 conference rooms",Hotel,,,,,Nothing,Nothing,Nothing,No,Nothing,No,Yes,Nothing,Nothing
,,,,,Magere Brug,,,"The Magere Brug, literally ""Skinny Bridge"", is a bridge that spans the Amstel River and connects the Kerkstraat with the Nieuwe Kerkstraat. It an iconic bridge that consists of nine arches and a drawbridge that is still operated by hand. The current bridge is made of white-painted wood, but it has been rebuilt several times and historically it has also been in concrete. The first bridge here was built in 1691, but the current one dates from 1934. It is one of the most photographed bridges of Amsterdam, especially at night because of the 1200 tiny lights that make it look like a picture-perfect postcard.",52.363587,,,,,yes,,Ponte Magro,,,,,,,,,,,,,,4.902373,,,,,,,,,,,,,,,,see,,restaurant,,,,,restaurant,,2023-04-18,,Ponte Magro,,,,,,,,,,,,,,,,,,,,,
,,,,,Anne Frank House,,,"The house where the Jewish girl Anne Frank wrote her diary while hiding with her family from the Nazis. Don't let the long line (or maybe a very short line if you're lucky) discourage you; it moves quickly and the experience inside the hiding places on the top floors is moving. The museum lacks any exhibits to explain the historical context at the time of Anne's diary, however. Go in the early evening around 5PM to avoid any lines, or alternatively skip the lines entirely by reserving tickets from the official website. The Anne Frank House is open later during the summer. ''Museumkaart'' is valid, ''I Amsterdam Card'' is '''not''' valid.",52.37507,,,,,,,,,,,Prinsengracht 267,,,,,,,,,,4.88414,,,,,,,,http://www.annefrank.org,,Anne Frankhuis,,,,,,see,+31 20 556 71 00,,,€9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Museum Het Grachtenhuis,,,Het Grachtenhuis is the gateway to the world famous Canal District. Het Grachtenhuis tells the fascinating story about how Amsterdam's Canal District was created by a multi-media exhibition.,52.36788,,,,,,,,,,,Herengracht 386,,,,,,,,,,4.88630,,,,,,,,http://www.hetgrachtenhuis.nl,,The Museum of the Canals,,,,,,see,,,,€12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Cat Cabinet,,,"A cat museum. Housed in a beautiful restored palatial home in an upscale area street - very Masterpiece Theater. It was opened by the homeowner after his favourite cat died... and he still lives in the home. Lots of cat-related art, and two real felines. The exhibition is spread across the first floor of the house.",52.36561,,,,,,,,,,,Herengracht 497,,,,,,,,,,4.89156,,,,,,,,http://www.kattenkabinet.nl/html/index_engels_dhtml.html,,Kattenkabinet,,,,,,see,+31 20 626 53 78,,,€5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Museum Willet-Holthuysen,,,"It is the only fully furnished canalside patrician house in Amsterdam that is open to the public. The museum has a large collection of silverware, plates, and books from the Dutch Golden Age. It also has a substantial collection of art.",52.36560,,,,,,,,,,,Herengracht 605,,,,,,,,,,4.89902,,,,"Mo-Fr 10am-5pm, Sa-Su 11am-5pm",,,,http://www.willetholthuysen.nl/en,,,,,,,,see,+31 20 523 18 22,,,€9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Amsterdam Pipe Museum,,,"Unique collection of smoking pipes in an authentic canal house from 1670. In the historic ambiance of the collector's house his collection of pipes covering 2,500 years is displayed. Visitors get a personal tour by enthusiast volunteers of the foundation that also runs the speciality shop in the basement: a huge selection of nearly 3,000 modern briar pipes are for sale, next to collectibles and books on pipes and tobacco.",52.36413,,,,,,,,,,,Prinsengracht 488,,,,,,,,,,4.88535,,,,12.00-18.00,,,,http://www.pipemuseum.nl/,,Pijpenkabinet,,,,,,see,+31 20 4211779,,,8 €,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Museum Van Loon,,,17th century house with interior restored with furnishings to how it looked in the 18th century. Also interesting to see a garden you would not normally see form the streets.,52.363333,,,,,no,,Museum Van Loon,,,,Keizersgracht 672,,,,,,,,,,4.892778,,,,,,,,http://www.museumvanloon.nl/home,,,,,,,Mo-Su 10:00-17:00,see,,,,,,https://www.museumvanloon.nl/,,,,,Museum Van Loon,Mo-Su 10:00-17:00,,,,,,,,,,,,,,,,,,,,
,,,,,Westerkerk,,,"Built in 1620-1631, located on Westermarkt near the Anne Frank House. You can climb the tower (with guide only) every half hour, M-Sa €6. The tower is also open in the winter by group appointment (maximum 10 people) for €70/hr. In good weather you can see all of Amsterdam, and as far as the coast. Free organ concert held every Friday at 13:00.",52.37453,,,,,,,,,,,,,,,,,,,,,4.88395,,,,Apr-Sep M-F 11:00-15:00,,,,http://www.westerkerk.nl/,,,,,,,,see,+31 20 624 77 66,,,Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Homomonument,,,"The Homomonument is a memorial to gays and lesbians murdered in World War II, a call for vigilance against homophobia, and an inspiration for gays and lesbians the world over. It consists of three equilateral triangles made of pink granite that are connected by an inlaid band of pink bricks. These three triangles represent the past, present and future.",52.37442,,,,,,,,,,,Westermarkt,,,,,,,,,,4.88468,,,,,,,,http://www.homomonument.com/,,,,,,,,see,+31 20 551 2512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Boom Chicago,,,"The Amsterdam comedy institution since 1993. English language sketch and improv comedy show with extensive use of video, music and the internet. The troupe is sharp and skewers current events, trends and life and local events in Amsterdam. Perhaps the best comedy show in any city. Good food is served before the show and drink service continues all night.",52.36466,,,,,,,,,,,Leidseplein 12,,,,,,,,,,4.88258,,,,,,,,http://www.boomchicago.nl/,,,,,,,,do,+31 20 530 7300,,,,,,,,,,,,,,,Entertainment,,,,,,,,,,,,,,,,
,,,,,De Poezenboot,,,You really like cats? The poezenboot (cat boat) is an refuge for cats awaiting adoption.,52.37814,,,,,,,,,,,Singel 38 G,,,,,,,,,,4.89308,,,,,,,,http://www.poezenboot.nl/?taal=uk,,,,,,,,do,,,,,,,,,,,,,,,,Local,,,,,,,,,,,,,,,,
,,,,,Ignatiushuis,,,"A Jesuit society that organizes classes and activities. Membership required, but every Tuesday (Sep-Jul) a free concert is given at 12:30-13:00. Everyone can attend.",52.36796,,,,,,,,,,,Beulingstraat 11,,,,,,,,,,4.88765,,,,,,,,https://iconicreligion.com/portfolio/events/,,,,,,,,do,,,,,,,,,,,,,,,,Cultural,,,,,,,,,,,,,,,,
,,,,,Pathé Tuschinski,,,"Since its opening in 1921, Tuschinski has been the country's most breathtaking film theatre. It's worth a visit if only for its interior, a spectacular mix of Art Nouveau, Amsterdam School and Art Deco styles. If possible, get a tour of the building, taking in the sumptuous private rooms upstairs. If you're going to watch a film, pick the one that's in the big auditorium. With the exception of some animated films, all English films are subtitled and not dubbed, so you should be able to enjoy the standard Hollywood fare the way it's meant to be seen.",52.36649,,,,,,,,,,,Reguliersbreestraat 26-34,,,,,,,,,,4.89470,,,,11:30-00:30 daily,,,,http://www.pathe.nl/bioscoop/tuschinski,,,,,,,,do,+31 0900-1458,,,€11.50,,,,,,,,,,,,Cinema,,,,,,,Cheap,,,,,,,,,
,,,,,Stadsarchief Amsterdam,,,"This institute maintains the archives of the municipality and other organizations that are closely related to Amsterdam. The archives are open for everyone. Most interesting for travelers are the exhibitions and events, see the website.",52.36456,,,,,,,,,,,Vijzelstraat 32,,,,,,,,,,4.89240,,,,"Tu-F 10:00-17:00, Sa Su 12:00-17:00",,,,http://stadsarchief.amsterdam.nl/english/,,,,,,,,do,+31 20 251-1511,,,,,,,,,,,,,,,Historic,,,,,,,,,,,,,,,,
,,,,,Bloemenmarkt,,,"The world's only floating flower market, open daily on the Singel between Koningsplein and Muntplein. It is very touristy, but you could do worse than buying your tulips here. Make sure you buy pre-approved bulbs if taking them to the U.S. or Canada. They will have the holographic licence and export tag on the bag.",52.36691,,,,,,,Replay,,,,,,,,,,,clothes,,,4.89112,,,,,,,,,,,,,,,,buy,,,,,,,,,,,Replay,,clothes,,,,,,,,,,,,,,,,,,,
,,,,,The Nine Streets,,,"Nine narrow streets enclosed between the main canals from the Prinsengracht to the Singel, south-west of Dam Square. The northernmost street is Reestraat and to the south is the Runstraat. The streetnames are marked with a sign of the Nine Streets, and some shops have a flyer of this area. You can find a lot of boutiques, specialist shops, galleries and restaurants here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://de9straatjes.nl/en/home,,De Negen Straatjes,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Santa Jet,,,"Prinsenstraat 7. This little boutique specializes in hand-made imports from Latin America. You can find everything from mini shrines made of tin, to lamps, to kitschy postcards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buy,+31 20 427 2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,De Beeldenwinkel Sculpture Gallery,,,"This is a gallery for sculpture lovers, with bronze statues, pottery, abstract sculpture, raku-fired statues and marble figures sculpture to suit every budget and taste.",52.37035,,,,,,,Loes Vrij,,,,Berenstraat 29,,,,,,,bag,,,4.88325,,,,,,,,,,,,,,,,buy,,,,,,,,,,,Loes Vrij,,bag,,,,,,,,,,,,,,,,,,,
,,,,,Pancakes! Amsterdam,,,Amazing variety of both sweet and savory pancakes. Quaint atmosphere and the street side tables are great to watch people. The only downfall is that street side tables attract too many tourists asking for directions.,52.37050,,,,,,,,,,,Berenstraat 38,,,,,,,,,,4.88318,,,,,,,,http://www.pancakesamsterdam.com/,,,,,,,,eat,+31 20 528 9797,,,,,,,,,,,,,Brunch,2 star,,,,,,,Intimate,,,,,,,,,,
,,,,,The Pancake Bakery,,,Large selection of sweet or savory pancakes.,52.37757,,,,,,,The Pancake Bakery,,,,Prinsengracht 191,,,,,pancake,,,,,4.88616,,,,12:00-21:30 daily,,,,http://www.pancake.nl/en/,wlan,,,,,,Mo-Su 09:00-21:30,eat,+31 20 625-1333,restaurant,,,,https://www.pancake.nl,restaurant,,2023-06-21,pancake,The Pancake Bakery,Mo-Su 09:00-21:30,,Brunch,No information about star rating provided.,,,,,,,Casual,,,,,,,,,,
,,,,,De Blauwe Hollander,,,"Dutch restaurant with an extensive menu of hearty home cooked dishes like herrings, pea soup and ''hutspot''.  Unlike most restaurants in this area, this one gets local diners too, and if it gets crowded enough you may have to share tables.  Pancakes served only until 5 PM.",52.36354,,,,,,,De blauwe Hollander,,,,Leidsekruisstraat 28,,,,,regional,,,,,4.88473,,,,Noon-10 PM,,,,http://www.deblauwehollander.nl,,,,,,,,eat,+31-20-6270251,restaurant,,&euro;20,,https://www.deblauwehollander.nl,restaurant,,,regional,De blauwe Hollander,,,Dinner,3 star,,,,,,,Casual,This meal would be categorized as medium in price.,,,,,,,,,
,,,,,Damsteeg,,,"They specialise in fish dishes, but they also have a wide variety of meat and vegetarian meals to choose from. With bar.",52.37249,,,,,,,,,,,Reestraat 28-32,,,,,,,,,,4.88332,,,,,,,,http://www.theninestreets.com/damsteeg-restaurant-amsterdam.html,,,,,,,,eat,,,,,,,,,,,,,,Dinner,3 star,,,,,,,Casual,,,,,,,,,,
,,,,,Dimitrij,,,"Offering dozens of interesting sandwiches and salads. Dimitrij is a must for at least one lunch, and it's on a street which is packed with an ever-changing line-up of fun boutiques.",52.37995,,,,,,,Domenica,,,,Prinsenstraat 3,,,,,italian,,,,,4.88844,,,,,,,,,,,,,,,"Mo-Sa 18:00-22:00+, Tu-Sa 12:30-14:00+",eat,,restaurant,,,,,restaurant,,,italian,Domenica,"Mo-Sa 18:00-22:00+, Tu-Sa 12:30-14:00+",,Lunch,No,,,,,,,Casual,,,,,,,,,,
,,,,,Holtkamp,,,"Best pastry cafe in Amsterdam. Much better than the Zeitan, which as many recommend. Do try the ""holdkampf"" with fillings!",52.36169,,,,,no,,Myrabelle,,,,Vijzelgracht 15,,,,,,,,,,4.89183,,,,"M-F 8-18:00, Sa 8-17:00",,,yes,,,,,,,,,eat,+31 6248757,restaurant,,,,,restaurant,,2023-04-19,,Myrabelle,,,Nothing,No,,,,,,,Chic,,,,,,,,,,
,,,,,Akbar,,,"Indian restaurant, Muslim (halal) / Hindu (no beef). Good quality dishes from different regions of India.",52.36528,,,,,,,,,,,Korte Leidsedwarsstraat 15,,,,,,,,,,4.88193,,,,,,,,http://www.akbar.nl,,,,,,,,eat,,,,Main courses €15-20,,,,,,,,,,Dinner,No,,,,,,,Casual,"Based on the price range of main courses between €15-20, this place would be categorized as medium.",,,,,,,,,
,,,,,La Margarita,,,"This Caribbean restaurant offers a huge range of plates, including three different vegetarian options. Every dish comes with ample sides of white rice, black beans, plantains, and vegetables. In addition to having great food,  the restaurant is decked out with a range of fantastic and magic-realist art.  If you like your food hot,  be sure to ask for the special home-made hot sauce. Reservations accepted.",52.36643,,,,,limited,,Brasserie Je T'aime,,,,Reguliersdwarsstraat 49,,,,,,,,,,4.89115,,,,Daily 5PM-11PM,,,,,,,,,,,,eat,+31 20 623 07 07,restaurant,,"€20-30 per person, with drinks",,,restaurant,,,,Brasserie Je T'aime,,,Dinner,No,,,,,,,Casual,"Based on the price range provided (€20-30 per person), I would categorize this place as medium-priced.",,,,,,,,,
,,,,,Proeverij 274,,,"Small, cosy restaurant at one of the main canals. Business but also romantic dinner. Small menu, new Dutch cuisine with classic French influences. The menu features mainly organic regional produce. Personal service, nice wine advice and fresh seasonal food in a relaxed environment.",52.37106,,,,,,,Catwalk Junkie,,,,Prinsengracht 274,,,,,,,clothes,,,4.88244,,,,Daily 6PM-10PM,,,,,,,,,,,,eat,+31 20 421 18 48,,,,,,,,,,Catwalk Junkie,,clothes,Dinner,2 star,,,,,,,Intimate,,,,,,,,,,
