addr:housenumber,addr:street,name:en,reservation,memorial,title,lgbtq,brand,description,latitude,brand:wikipedia,common_tags,wikipedia,image,wheelchair,checkIn,name,wheelchair:description,addr:postcode,diet:vegan,address,checkOut,note,takeaway,indoor_seating,cuisine,beauty,shop,wikimedia_commons,contact:website,longitude,toilets:wheelchair,diet:vegetarian,fee,hours,stars,changing_table,toilets,url,internet_access,alt,building,outdoor_seating,smoking,diet:gluten_free,opening_hours,type,phone,amenity,old_name,price,tourism,website,amenity,brand,check_date,cuisine,name,opening_hours,shop,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
,,,,,Kraaiennest Outdoor Gym,,,"A well equipped outdoor gym with permanent workout stations, made out of green plastic & metal. If you spend some time in Bijlmer, this is a good spot to workout for free during daytime, and talk to locals. Just beside the running tracks and tennis court which you will see from the metro station and the Kraaiennest Winkelcentrum.",,,,,,,,,,,,Kleiburg 52,,,,,,,,,,,,,,24 hrs,,,,,,,,,,,,do,,,,Free,,,,,,,,,,,,Walking,,,,,,,"Since the activity is free, it falls outside the price ranges of cheap, medium, or expensive as defined.",,,,,,,,,
,,,,,Skateboarding,,,There are a plethora of spots to go skateboarding in Amsterdam Zuidoost. The biggest attraction is the new skatepark in Bijlmer Park with two large bowls.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://maps.google.com/maps/ms?ie=UTF&msa=0&msid=206729439643112803962.0004d364c9a49f2d1e202,,,,,,,,do,,,,,,,,,,,,,,,,Nothing,,,,,,,,,,,,,,,,
,,,,,Kam Yin Chinees Surinaams restaurant,,,Surinamese/Indonesian cuisine. Very good Moksi Meti (marinated pork and sausages with noodles). Popular with the locals. Take-away.,,,,,,,,,,,,Bijlmerplein 525,,,,,,,,,,,,,,,,,,,,,,,,,,eat,+31 20 - 4095888,,,7€,,,,,,,,,,Dinner,No,,,,,,,Casual,This place is categorized as cheap.,,,,,,,,,
1006,Bijlmerplein,,,,Lebkov & Sons,,,Sandwich bar. Mainly caters to office workers in surrounding buildings. Try the hummus & sun-dried tomato.,52.312732,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,yes,,Arena Broodjes,,1102ML,,"Hoekenrode 6, 1102BR Amsterdam",,,,,,,bakery,,,4.949238,,,,,,,,https://www.lebkov.nl/vestigingen/lebkov-amsterdam//,,,,,,,,eat,+31 20 - 3650037,,,3€,,,,,,,Arena Broodjes,,bakery,Lunch,No,,,,,,,Casual,This would be categorized as cheap.,,,,,,,,,
,,,,,Lomnava Kenkey House,,,"Possibly the only Ghanaian snack bar in Amsterdam. Specializes in Kenkey (a sort of sourdough dumpling), but has a wide range of West-African cuisine at very reasonable prices.",52.309048,,"X, X",,,,,,,,,"Karspeldreef, 1102BX Amsterdam",,,,,,,,,,4.958306,,,,,,,,,,,,,,,,eat,,,,7€,,,,,,,,,,Lunch,No,,,,,,,Casual,This place is considered cheap.,,,,,,,,,
5,Hoekenrode,,,,Marmaris Grill & Pizza,,,"Relatively up-market Turkish/Mediterranean restaurant in fancy new building opposite station Bijlmer-Arena. Great food, presentation and service - definitely worth the price. On cold days, avoid sitting anywhere near the door as it frequently fails to close properly.",52.3128948,,", , , , X, X, yes: 217, no: 4, X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, , , , X, yes: 2234, limited: 983, no: 881",,,no,,Marmaris grill & pizza,,1102BR,,"Hoekenrode 5, 1102BR Amsterdam",,,,,turkish,,,,,4.9490031,,,,,,,,http://www.marmarisgrillenpizza.nl/,,,,,,,Mo-Su 10:30-24:00,eat,+31 20 697 3641,restaurant,,14€,,http://www.marmarisgrillenpizza.nl/,restaurant,,,turkish,Marmaris grill & pizza,Mo-Su 10:30-24:00,,Dinner,3 star,,,,,,,Chic,This place is categorized as cheap.,,,,,,,,,
3,Heesterveld,,,,Oma Ietje,,,"Inevitably, Hipsters have even found their way into the Bijlmer. Part-funded by crowdfunding. Very worthy 'Swedish style' coffee house. Exquisite coffees, biological lemonade and delicious cakes. Also showcases art by local artists. Worth a visit, particularly if you're staying at the A&O Hostel just on the other side of the Metro line.",52.306396,,", , , X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, X",,,,,Oma Ietje,,,,"Heesterveld 3, 1102SB Amsterdam",,,,,,,,,,4.95379,,,,"08.00 – 17.00, Thu/Fri 08.00- 20.00",,,,http://omaietje.nl/,,,,,,,,eat,+31 20 - 2338150,cafe,,5€,,https://omaietje.nl,cafe,,,,Oma Ietje,,,Lunch,3 star,,,,,,,Hipster,Cheap,,,,,,,,,
,,,,,'t Pleintje,,,"Located just off the Bijlmerdreef near metro Ganzenhoef (53), this is one of only two legal bars in the northeastern quadrant of Bijlmer, and so serves maybe twenty thousand inhabitants. Although the building is very new, the decoration is typically ""bruin cafe"". Clientele is incredibly mixed, everything from rastafarians (inevitably outside smoking pot) to old Amsterdammers you'd expect to find in the Jordaan. Closes at 18h.",,,,,,,,,,,,"Harriet Freezerstraat 104, 1103JP Amsterdam-Zuidoost",,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,beer,Bar,Casual,,,,,,,,,,
,,,,,Gaasper Camping Amsterdam,,,the capital's largest campsite,,,,,,,,,,,,"Loosdrecht 7, 1108 AZ",,,,,,,,,,,,,,,,,,http://www.gaaspercamping-amsterdam.nl/,,,,,,,,sleep,,,,,,,,,,,,,,,,,,"- Size: Large
- View: Capital city view
- Room quantity: Multiple tents
- Bedding: Camping cots or sleeping bags
- Shared bathroom facilities",Nothing,,,,,Nothing,Nothing,Nothing,Nothing,City view,Nothing,Nothing,Nothing,Large
22,Hogehilweg,,,,A&O Amsterdam Zuidoost,,,"hostel.  Immediately adjacent to metro station Bullewijk, 5 mins walk from train station Amsterdam Bijlmer-Arena. Free wifi. Free parking. No curfew. This hostel is the largest in Amsterdam, opened early 2015 in a completely renovated former office building. New, clean and very popular, is spearheading the revitalization of this part of town. Location is logistically perfect, less than 20 mins door-to-door from Schiphol airport, near major train station and the junction between major motorways leading into Amsterdam, and with an excellent metro connection into the center of town. Only drawback is that there isn't much to do in the immediate vicinity and that the metro doesn't run at night. Fortunately Amsterdam night buses do run every night and stop at Amsterdam Bijlmer-Arena (5 mins walk away).",52.307066,,", , , , , wlan: 431, yes: 64, no: 20, , X, , no: 149, outside: 100, isolated: 7, separated: 7, dedicated: 3, yes: 1, , , X, , , X, yes: 2234, limited: 983, no: 881, ",,,limited,15:00,A&O Amsterdam Zuidoost,"Rooms are step-free, but ensuite toilets are not accessible.",1101CD,,"Hogehilweg 22, 1102 CD",10:00,,,,,,,,,4.949838,yes,,,,,,,http://www.aohostels.com/en/amsterdam/amsterdam-zuidoost/,yes,,,,no,,,sleep,,commercial,,,,https://www.aohostels.com/en/amsterdam/amsterdam-zuidoost/,commercial,,,,A&O Amsterdam Zuidoost,,,,,,Clean,"Room facilities: Private bath, Free wifi.",Hostel,,,,,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,No,Nothing,Large
,,,,,Campanile Hotel Amsterdam,,,3 star hotel.  1 minute walk from metro station Gaasperplas. Free wifi. Free parking.,,,,,,,14:00,,,,,"Loosdrechtdreef 3, 1108 AX",12:00,,,,,,,,,,,,,,,,,http://www.campanile.com,,,,,,,,sleep,,,,,,,,,,,,,,,,,,"Possible room facilities based on the description:
- Free wifi
- Free parking
- Number of beds
- Size",Hotel,,,,,Nothing,Nothing,Nothing,No,Nothing,Nothing,Yes,Nothing,Nothing
,,,,,Tulip Inn Amsterdam Riverside,,,3 star hotel. 7 minute walk from metro station Gaasperplas. Free parking. 8 conference rooms. Restaurant. Bar open till 1:00 am.,,,,,,,,,,,,"Provincialeweg 38, 1108 AB",,,,,,,,,,,,,,,,,,http://www.tulipinnamsterdamriverside.nl/,,,,,,,,sleep,,,,,,,,,,,,,,,,,,"- Free parking
- Restaurant
- Bar
- Conference rooms",Hotel,,,,,Nothing,Nothing,No,No,Nothing,Nothing,"Yes, there is no mention of a TV in the description.",Nothing,Nothing
,,,,,Magere Brug,,,"The Magere Brug, literally ""Skinny Bridge"", is a bridge that spans the Amstel River and connects the Kerkstraat with the Nieuwe Kerkstraat. It an iconic bridge that consists of nine arches and a drawbridge that is still operated by hand. The current bridge is made of white-painted wood, but it has been rebuilt several times and historically it has also been in concrete. The first bridge here was built in 1691, but the current one dates from 1934. It is one of the most photographed bridges of Amsterdam, especially at night because of the 1200 tiny lights that make it look like a picture-perfect postcard.",52.363587,,"X, X, X, yes: 2234, limited: 983, no: 881",,,yes,,Ponte Magro,,,,,,,,,,,,,,4.902373,,,,,,,,,,,,,,,,see,,restaurant,,,,,restaurant,,,,Ponte Magro,,,,,,,,,,,,,,,,,,,,,
,,,,,Anne Frank House,,,"The house where the Jewish girl Anne Frank wrote her diary while hiding with her family from the Nazis. Don't let the long line (or maybe a very short line if you're lucky) discourage you; it moves quickly and the experience inside the hiding places on the top floors is moving. The museum lacks any exhibits to explain the historical context at the time of Anne's diary, however. Go in the early evening around 5PM to avoid any lines, or alternatively skip the lines entirely by reserving tickets from the official website. The Anne Frank House is open later during the summer. ''Museumkaart'' is valid, ''I Amsterdam Card'' is '''not''' valid.",52.37507,,", , , , X",,,,,,,,,Prinsengracht 267,,,,,,,,,,4.88414,,,,,,,,http://www.annefrank.org,,Anne Frankhuis,,,,,,see,+31 20 556 71 00,museum,,€9,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,
386,Herengracht,Museum of the Canals,,,Museum Het Grachtenhuis,,,Het Grachtenhuis is the gateway to the world famous Canal District. Het Grachtenhuis tells the fascinating story about how Amsterdam's Canal District was created by a multi-media exhibition.,52.36788,,", , , , X, yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , , X, , , X, yes: 2234, limited: 983, no: 881",,,no,,Grachtenhuis,,1016CJ,,Herengracht 386,,,,,,,,,,4.8863,,,,,,,,http://www.hetgrachtenhuis.nl,,The Museum of the Canals,,,,,Tu-Su 10:00-17:00,see,+31 20 421 1656,museum,,€12,,https://grachten.museum/,museum,,,,Grachtenhuis,Tu-Su 10:00-17:00,,,,,,,,,,,,,,,,,,,,
497,Herengracht,cats museum,,,Cat Cabinet,,,"A cat museum. Housed in a beautiful restored palatial home in an upscale area street - very Masterpiece Theater. It was opened by the homeowner after his favourite cat died... and he still lives in the home. Lots of cat-related art, and two real felines. The exhibition is spread across the first floor of the house.",52.36561,,", , , X, X, , , , X, , yes: 72, no: 22, unisex: 2, , , X, yes: 2234, limited: 983, no: 881, , , ",nl:KattenKabinet,,no,,Kattenkabinet,,,,Herengracht 497,,,,,,,,Category:KattenKabinet,,4.89156,,,,,,,yes,http://www.kattenkabinet.nl/html/index_engels_dhtml.html,,Kattenkabinet,,,,,"Sa, Su 12:00-17:00; Mo-Fr 10:00-17:00",see,+31 20 626 9040,attraction,,€5,,https://kattenkabinet.nl,attraction,,,,Kattenkabinet,"Sa, Su 12:00-17:00; Mo-Fr 10:00-17:00",,,,,,,,,,,,,,,,,,,,
605,Herengracht,,,,Museum Willet-Holthuysen,,,"It is the only fully furnished canalside patrician house in Amsterdam that is open to the public. The museum has a large collection of silverware, plates, and books from the Dutch Golden Age. It also has a substantial collection of art.",52.3656,,", , , , yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , X, , , , , X, yes: 2234, limited: 983, no: 881, , , ",nl:Huis Willet-Holthuysen,,no,,Willet-Holthuysen,,1017CE,,Herengracht 605,,,,,,,,Category:Museum Willet-Holthuysen,,4.89902,,,,"Mo-Fr 10am-5pm, Sa-Su 11am-5pm",,,,http://www.willetholthuysen.nl/en,,,,,,,Mo-Fr 10:00-17:00; Sa-Su 11:00-17:00,see,+31 20 523 1822,museum,,€9,,https://www.willetholthuysen.nl/,museum,,,,Willet-Holthuysen,Mo-Fr 10:00-17:00; Sa-Su 11:00-17:00,,,,,,,,,,,,,,,,,,,,
488,Prinsengracht,Amsterdam Pipe Museum,,,Amsterdam Pipe Museum,,,"Unique collection of smoking pipes in an authentic canal house from 1670. In the historic ambiance of the collector's house his collection of pipes covering 2,500 years is displayed. Visitors get a personal tour by enthusiast volunteers of the foundation that also runs the speciality shop in the basement: a huge selection of nearly 3,000 modern briar pipes are for sale, next to collectibles and books on pipes and tobacco.",52.36413,,", , , , X, yes: 82, no: 18, EUR 24 (2 adults, camper): 2, first hour and restaurant free; €2/hour;€8/day;€5/extra night: 1, X, , , , X, , , , , X, , , ",nl:Amsterdam Pipe Museum,,,,Pijpenkabinet,,1017KH,,Prinsengracht 488,,,,,,,,Category:Amsterdam Pipe Museum,,4.88535,,,,12.00-18.00,,,,http://www.pipemuseum.nl/,,Pijpenkabinet,,,,,Mo-Sa 12:00-18:00,see,+31 20 421 1779,museum,,8 €,,https://www.pipemuseum.nl,museum,,,,Pijpenkabinet,Mo-Sa 12:00-18:00,,,,,,,,,,,,,,,,,,,,
,,,,,Museum Van Loon,,,17th century house with interior restored with furnishings to how it looked in the 18th century. Also interesting to see a garden you would not normally see form the streets.,52.363333,,"X, X, X, X, X, yes: 2234, limited: 983, no: 881",,,no,,Priwet Rossia,,,,Keizersgracht 672,,,,,,,convenience,,,4.892778,,,,,,,,http://www.museumvanloon.nl/home,,,,,,,10:00-22:00,see,,,,,,http://www.priwetrossia.nl,,,,,Priwet Rossia,10:00-22:00,convenience,,,,,,,,,,,,,,,,,,,
60,Westermarkt,,,,Westerkerk,,,"Built in 1620-1631, located on Westermarkt near the Anne Frank House. You can climb the tower (with guide only) every half hour, M-Sa €6. The tower is also open in the winter by group appointment (maximum 10 people) for €70/hr. In good weather you can see all of Amsterdam, and as far as the coast. Free organ concert held every Friday at 13:00.",52.37453,,", , , , , , X, , , X",,,,,,,1016DL,,,,,,,,,gift,,,4.88395,,,,Apr-Sep M-F 11:00-15:00,,,,http://www.westerkerk.nl/,,,,,,,,see,+31 20 624 77 66,retail,,Free,,,retail,,,,,,gift,,,,,,,,,,,,,,,,,,,
66,Westermarkt,,,,Homomonument,,,"The Homomonument is a memorial to gays and lesbians murdered in World War II, a call for vigilance against homophobia, and an inspiration for gays and lesbians the world over. It consists of three equilateral triangles made of pink granite that are connected by an inlaid band of pink bricks. These three triangles represent the past, present and future.",52.37442,,", , , , X, X, , ",,,,,Cheese Store,,1016DL,,Westermarkt,,,,,,,cheese,,,4.88468,,,,,,,,http://www.homomonument.com/,,,,,,,,see,+31 20 551 2512,,,,,,,,,,Cheese Store,,cheese,,,,,,,,,,,,,,,,,,,
12,Leidseplein,,,,Boom Chicago,,,"The Amsterdam comedy institution since 1993. English language sketch and improv comedy show with extensive use of video, music and the internet. The troupe is sharp and skewers current events, trends and life and local events in Amsterdam. Perhaps the best comedy show in any city. Good food is served before the show and drink service continues all night.",52.36466,,", , , , X, X, X, X",,,,,Chicago Social Club,,1017PT,,Leidseplein 12,,,,,,,,,,4.88258,,,,,,,,http://www.boomchicago.nl/,,,,,,,,do,+31 20 530 7300,bar,,,,https://www.boomchicago.nl/,bar,,,,Chicago Social Club,,,,,Entertainment,,,,,,,,,,,,,,,,
17,Singel,,,,De Poezenboot,,,You really like cats? The poezenboot (cat boat) is an refuge for cats awaiting adoption.,52.37814,,", , , , X, , , , yes: 2234, limited: 983, no: 881",,,no,,Singel Hotel,,1012VC,,Singel 38 G,,,,,,,,,,4.89308,,,,,,,,http://www.poezenboot.nl/?taal=uk,,,,,,,,do,,hotel,,,,,hotel,,,,Singel Hotel,,,,,Local,,,,,,,,,,,,,,,,
9,Beulingstraat,,,,Ignatiushuis,,,"A Jesuit society that organizes classes and activities. Membership required, but every Tuesday (Sep-Jul) a free concert is given at 12:30-13:00. Everyone can attend.",52.36796,,", , , , X, X, X, X",,,,,Beulings,,1017BA,,Beulingstraat 11,,,,,regional,,,,,4.88765,,,,,,,,https://iconicreligion.com/portfolio/events/,,,,,,,,do,,restaurant,,,,https://www.beulings.nl/,restaurant,,,regional,Beulings,,,,,Cultural,,,,,,,,,,,,,,,,
24,Reguliersbreestraat,,,,Pathé Tuschinski,,,"Since its opening in 1921, Tuschinski has been the country's most breathtaking film theatre. It's worth a visit if only for its interior, a spectacular mix of Art Nouveau, Amsterdam School and Art Deco styles. If possible, get a tour of the building, taking in the sumptuous private rooms upstairs. If you're going to watch a film, pick the one that's in the big auditorium. With the exception of some animated films, all English films are subtitled and not dubbed, so you should be able to enjoy the standard Hollywood fare the way it's meant to be seen.",52.36649,,", , , , X, X, , , X, , , X",,,,,Cheese & More,,1017CN,,Reguliersbreestraat 26-34,,,,,,,cheese,,,4.8947,,,,11:30-00:30 daily,,,,http://www.pathe.nl/bioscoop/tuschinski,,,,,,,Mo-Su 10:00-18:00,do,+31 20 627 7468,,,€11.50,,https://henriwillig.com/kaaswinkels/amsterdam/reguliersbreestraat,,,,,Cheese & More,Mo-Su 10:00-18:00,cheese,,,Cinema,,,,,,,Cheap,,,,,,,,,
32,Vijzelstraat,,,,Stadsarchief Amsterdam,,,"This institute maintains the archives of the municipality and other organizations that are closely related to Amsterdam. The archives are open for everyone. Most interesting for travelers are the exhibitions and events, see the website.",52.36456,,", , , , , X, wlan: 431, yes: 64, no: 20, , X, , , X, yes: 2234, limited: 983, no: 881",,,yes,,Cafe de Bazel,,1017HL,,Vijzelstraat 32,,,,,,,,,,4.8924,,,,"Tu-F 10:00-17:00, Sa Su 12:00-17:00",,,,http://stadsarchief.amsterdam.nl/english/,wlan,,,,,,,do,+31 20 337 6589,cafe,,,,https://caferestaurantdebazel.nl/,cafe,,,,Cafe de Bazel,,,,,Historic,,,,,,,,,,,,,,,,
516,Singel,,,,Bloemenmarkt,,,"The world's only floating flower market, open daily on the Singel between Koningsplein and Muntplein. It is very touristy, but you could do worse than buying your tulips here. Make sure you buy pre-approved bulbs if taking them to the U.S. or Canada. They will have the holographic licence and export tag on the bag.",52.36691,,", , , , X, , , X, X",,,,,Henri Willig,,1017AX,,,,"2 cheese shops next to each other without connection, eventhough they seem to belong to the same company",,,,,cheese,,,4.89112,,,,,,,,,,,,,,,,buy,,,,,,https://www.cheesefarms.com/en/cheeseshops/the-kaaskelder,,,,,Henri Willig,,cheese,,,,,,,,,,,,,,,,,,,
,,,,,The Nine Streets,,,"Nine narrow streets enclosed between the main canals from the Prinsengracht to the Singel, south-west of Dam Square. The northernmost street is Reestraat and to the south is the Runstraat. The streetnames are marked with a sign of the Nine Streets, and some shops have a flyer of this area. You can find a lot of boutiques, specialist shops, galleries and restaurants here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://de9straatjes.nl/en/home,,De Negen Straatjes,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Santa Jet,,,"Prinsenstraat 7. This little boutique specializes in hand-made imports from Latin America. You can find everything from mini shrines made of tin, to lamps, to kitschy postcards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buy,+31 20 427 2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Berenstraat,,,,De Beeldenwinkel Sculpture Gallery,,,"This is a gallery for sculpture lovers, with bronze statues, pottery, abstract sculpture, raku-fired statues and marble figures sculpture to suit every budget and taste.",52.37035,,", , , , , X, X, , , X",,,,,Smaak,,1016GG,,Berenstraat 29,,,,,,,bag,,https://www.smaakamsterdam.com/amsterdam,4.88325,,,,,,,,,,,,,,,,buy,,,,,,https://www.smaakamsterdam.com,,,,,Smaak,,bag,,,,,,,,,,,,,,,,,,,
38,Berenstraat,,,,Pancakes! Amsterdam,,,Amazing variety of both sweet and savory pancakes. Quaint atmosphere and the street side tables are great to watch people. The only downfall is that street side tables attract too many tourists asking for directions.,52.3705,,", , , , X, X, X, X, X, yes: 2234, limited: 983, no: 881",,,no,,Pancakes Amsterdam,,1016GH,,Berenstraat 38,,,,,pancake,,,,,4.88318,,,,,,,,http://www.pancakesamsterdam.com/,,,,,,,Mo-Su 09:00-18:00,eat,+31 20 528 9797,restaurant,,,,https://www.pancakesamsterdam.com,restaurant,,,pancake,Pancakes Amsterdam,Mo-Su 09:00-18:00,,Brunch,No,,,,,,,Casual,,,,,,,,,,
